0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
4.0,522.0,8.0,18.0,0.037037037037037035,6.0,729.0,18.0,486.0,1.0,46.0,0.09465020576131687,28.0,0.125,60877.0,31469.0,6571574.0,24958.0,141781.0,26036.5421686747,6571574.0,37934.0,6571574.0,86423.0,13112.833333333334,13549.637113402061,31469.0,0.3333333333333333,-0.3261272727272727,-0.3261272727272727,-0.6705,-0.6705
6.0,3151.0,178.0,161.0,0.07663017610661589,11.0,5432.0,59.0,2101.0,1.0,376.0,0.1789623988576868,614.0,0.19278996865203762,22242.29961089494,25554.0,98668710.0,30140.5,11542742.0,61167.80694444444,98668710.0,49120184.0,98368575.0,563979.0,13433.897959183674,46842.17857142857,25554.0,0.8096676737160121,-0.08521334431630972,-0.08326923076923078,-0.11912352941176471,-0.08280625
3.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6369,0.6369,0.6369,0.6369
2.0,25.0,0.0,0.0,0.0,6.0,40.0,7.0,24.0,1.0,2.0,0.08333333333333333,6.0,0.4375,0.0,25515.0,602745.0,0.0,163464.0,41056.142857142855,602745.0,129.0,602745.0,163464.0,41056.142857142855,26206.304347826088,25515.0,0.0,0.0,0.0,0.0,0.0
3.0,17.0,1.0,1.0,0.06666666666666667,2.0,16.0,0.0,15.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1893863.0,0.0,0.0,0.0,1893863.0,0.0,1893863.0,0.0,0.0,135275.92857142858,0.0,2.0,0.4019,0.4019,0.0,0.0
6.0,153.0,16.0,2.0,0.015503875968992248,4.0,181.0,34.0,129.0,1.0,8.0,0.06201550387596899,9.0,0.2,376218.6666666667,25503.0,24779176.0,376218.6666666667,61853.0,3544.75,24779176.0,1885.0,24779176.0,36298.0,4163.333333333333,193587.3125,25503.0,1.5714285714285714,0.1026777777777778,0.026413333333333327,0.0,0.0
4.0,57.0,2.0,5.0,0.10204081632653061,4.0,64.0,4.0,49.0,1.0,7.0,0.14285714285714285,0.0,0.0625,913.0,76881.0,531167.0,913.0,0.0,612.0,531167.0,227764.0,505246.0,27777.0,612.0,10525.958333333334,76881.0,1.0,-0.06765,-0.06765,-0.4939,-0.4939
6.0,200.0,20.0,12.0,0.08955223880597014,6.0,279.0,48.0,134.0,1.0,19.0,0.1417910447761194,29.0,0.2097902097902098,18560.923076923078,26142.0,15936692.0,3321.5,728338.0,46164.78,15936692.0,850.0,13453836.0,485205.0,47267.333333333336,101156.66165413534,26142.0,0.47058823529411764,-0.20638541666666668,-0.24021081081081078,-0.22148823529411762,-0.2735769230769231
3.0,130.0,6.0,11.0,0.0990990990990991,10.0,159.0,6.0,111.0,7.0,11.0,0.0990990990990991,25.0,0.5777777777777777,0.0,57990.0,9414929.0,0.0,0.0,52021.2,9414929.0,156940.0,9414929.0,79115.0,8409.05,85590.26363636364,57990.0,0.7,-0.12985999999999998,-0.12985999999999998,-0.004019999999999979,-0.004019999999999979
3.0,288.0,17.0,5.0,0.018796992481203006,5.0,381.0,86.0,266.0,1.0,13.0,0.04887218045112782,13.0,0.12962962962962962,0.0,25391.0,45026027.0,0.0,829040.0,5637.454545454545,45026027.0,44.0,45026027.0,30428.0,1043.0,169909.5358490566,25391.0,0.4,-0.2502692307692308,-0.2502692307692308,0.0,0.0
3.0,24.0,1.0,1.0,0.045454545454545456,4.0,41.0,15.0,22.0,1.0,2.0,0.09090909090909091,12.0,0.65,0.0,229607.0,598218.0,0.0,52441.0,38.0,598218.0,204378.0,598218.0,26769.0,38.0,28486.571428571428,229607.0,0.5,-0.34,-0.34,0.0,0.0
6.0,2726.0,204.0,99.0,0.12975098296199214,10.0,2165.0,69.0,763.0,1.0,123.0,0.16120576671035386,123.0,0.09309309309309309,50813.29336734694,42140.0,73655879.0,882.375,54771.0,96711.45322580646,73655879.0,37061362.0,73655879.0,115891.0,11033.222222222223,96661.25853018372,42140.0,0.5083986562150056,-0.207948573518654,-0.3057508641975309,-0.19770000000000001,-0.18785
4.0,281.0,4.0,8.0,0.03018867924528302,3.0,293.0,2.0,265.0,1.0,26.0,0.09811320754716982,1.0,0.07142857142857142,512.5,28365.0,88141609.0,675.0,0.0,0.0,88141609.0,35008944.0,88116080.0,28365.0,0.0,333773.0303030303,28365.0,2.3333333333333335,0.27607499999999996,0.36179999999999995,0.0,0.0
3.0,156.0,1.0,4.0,0.026490066225165563,5.0,182.0,4.0,151.0,1.0,17.0,0.11258278145695365,7.0,0.26666666666666666,0.0,98902.0,17000170.0,0.0,0.0,948.5,17000170.0,2268356.0,17000170.0,28359.0,948.5,113334.46666666666,98902.0,4.0,0.7666333333333334,0.7666333333333334,0.0,0.0
5.0,1266.0,3.0,27.0,0.021969080553295363,7.0,1494.0,20.0,1229.0,2.0,82.0,0.06672091131000814,42.0,0.17063492063492064,1892.0,44871.0,94666128.0,233.0,0.0,45533.28571428572,94666128.0,19317515.0,94637697.0,161469.0,17700.0,77066.52850162867,44871.0,1.5,0.13992608695652173,0.09357777777777777,0.0,0.0
3.0,56.0,6.0,2.0,0.0425531914893617,4.0,76.0,19.0,47.0,1.0,4.0,0.0851063829787234,0.0,0.037037037037037035,0.0,117626.0,16193743.0,0.0,3806449.0,1066.5,16193743.0,3725108.0,16193743.0,169537.0,1066.5,352037.89130434784,117626.0,0.4,-0.2761,-0.2761,-0.38166666666666665,-0.38166666666666665
6.0,544.0,6.0,18.0,0.03536345776031434,6.0,630.0,9.0,509.0,1.0,43.0,0.08447937131630648,17.0,0.1487603305785124,54374.42857142857,211506.0,42140508.0,497.0,0.0,98008.45454545454,42140508.0,2409130.0,42140508.0,2315162.0,457763.0,82953.75590551182,211506.0,1.0,0.06653000000000003,0.19448666666666667,0.0,0.0
3.0,9.0,1.0,2.0,0.3333333333333333,3.0,11.0,4.0,6.0,1.0,1.0,0.16666666666666666,2.0,0.5,0.0,342066.0,11198252.0,0.0,0.0,0.0,11198252.0,316778.0,11198252.0,34349.0,0.0,2239650.4,342066.0,0.5,-0.4767,-0.4767,0.0,0.0
3.0,10.0,1.0,1.0,0.125,5.0,38.0,13.0,8.0,1.0,3.0,0.375,1.0,0.07142857142857142,0.0,25351.0,5984243.0,0.0,0.0,22161.0,5984243.0,154866.0,5984243.0,284052.0,24114.545454545456,854891.8571428572,25351.0,1.0,0.0,0.0,0.0,0.0
3.0,58.0,4.0,1.0,0.018867924528301886,4.0,66.0,10.0,53.0,1.0,2.0,0.03773584905660377,2.0,0.21428571428571427,0.0,472198.0,6452573.0,0.0,73533.0,47756.0,6452573.0,2026612.0,6452573.0,73533.0,47756.0,124087.94230769231,472198.0,1.0,-0.03813333333333333,-0.03813333333333333,-0.03813333333333333,-0.03813333333333333
6.0,1186.0,20.0,52.0,0.050980392156862744,9.0,2012.0,37.0,1020.0,1.0,179.0,0.17549019607843136,322.0,0.3282520325203252,25959.772727272728,27354.0,49172007.0,25.0,59210.0,40985.81428571429,49172007.0,45093151.0,48010910.0,615265.0,18627.29411764706,47115.71148184495,27354.0,2.0,0.21874590163934426,0.22490000000000002,0.29209999999999997,0.24395454545454545
6.0,551.0,41.0,32.0,0.1103448275862069,9.0,925.0,61.0,290.0,1.0,55.0,0.1896551724137931,199.0,0.3194888178913738,19220.59493670886,26142.0,62600548.0,14016.125,564141.0,45692.532608695656,62600548.0,61766758.0,62195085.0,379173.0,40242.34545454545,215207.90657439447,26142.0,1.1176470588235294,0.04198472222222223,0.06971153846153845,0.056299999999999996,0.08231785714285712
6.0,572.0,16.0,40.0,0.08968609865470852,5.0,644.0,52.0,446.0,1.0,43.0,0.09641255605381166,31.0,0.16580310880829016,10287.551724137931,26414.0,41845904.0,1127.5,133652.0,26097.469387755104,41845904.0,6697.0,41845904.0,133652.0,12041.85,94035.7393258427,26414.0,1.0232558139534884,-0.002388235294117661,-0.03261818181818184,0.23652,0.15994166666666665
6.0,746.0,145.0,24.0,0.06666666666666667,10.0,1045.0,45.0,360.0,1.0,77.0,0.21388888888888888,72.0,0.1130030959752322,16547.14864864865,95897.0,13571965.0,33085.357142857145,2326354.0,55326.43772241993,13571965.0,505552.0,13571965.0,3241058.0,25842.74074074074,37804.91643454039,95897.0,0.6219512195121951,-0.1738014705882353,-0.2079353711790393,-0.12408169014084504,-0.16681346153846155
5.0,345.0,9.0,16.0,0.05228758169934641,8.0,621.0,45.0,306.0,1.0,57.0,0.18627450980392157,10.0,0.03666666666666667,4704143.375,27079.0,775104.0,2225.5,105699.0,11807.126865671642,775104.0,0.0,768881.0,253418.0,28512.545454545456,2520.9213114754098,27079.0,0.875,-0.012489285714285708,-0.08495217391304348,-0.22215,-0.22215
3.0,97.0,1.0,3.0,0.03225806451612903,3.0,96.0,1.0,93.0,1.0,2.0,0.021505376344086023,1.0,0.5,0.0,34686.0,53036658.0,0.0,0.0,0.0,53036658.0,225.0,53036658.0,34461.0,0.0,576485.4130434783,34686.0,4.0,0.5682333333333333,0.5682333333333333,0.0,0.0
6.0,211.0,9.0,17.0,0.10759493670886076,4.0,188.0,9.0,158.0,1.0,12.0,0.0759493670886076,3.0,0.12903225806451613,8676.363636363636,105192.0,70879179.0,1081.4,0.0,165.33333333333334,70879179.0,48991634.0,70879179.0,30284.0,13.0,451459.7388535032,105192.0,1.5333333333333334,0.10793513513513514,0.07845925925925921,-0.09557500000000001,-0.15316666666666667
6.0,712.0,13.0,31.0,0.050488599348534204,8.0,1001.0,82.0,614.0,1.0,63.0,0.10260586319218241,51.0,0.14444444444444443,15628.75,26656.0,573111.0,13346.166666666666,377210.0,14692.023529411765,573111.0,7389.0,517792.0,243207.0,19417.516129032258,844.6851549755302,26656.0,1.2857142857142858,0.0745274193548387,0.0756576923076923,0.29923999999999995,0.3686222222222222
6.0,720.0,4.0,19.0,0.027777777777777776,6.0,772.0,23.0,684.0,1.0,32.0,0.04678362573099415,17.0,0.20930232558139536,1010.6,41485349.0,114174803.0,269.8,0.0,18344.809523809523,114174803.0,63417088.0,114174803.0,102750.0,24327.583333333332,167166.62225475843,41485349.0,1.3333333333333333,0.11090000000000003,0.14598181818181818,0.0,0.0
6.0,172.0,19.0,7.0,0.056451612903225805,4.0,201.0,32.0,124.0,1.0,12.0,0.0967741935483871,6.0,0.08974358974358974,612.6666666666666,72551.0,36762073.0,1252.3333333333333,0.0,152509.0,36762073.0,168518.0,36762073.0,47774.0,1092.0,298878.64227642276,72551.0,1.2777777777777777,0.049417948717948725,-0.009596666666666668,0.0304,0.023827272727272728
3.0,26.0,3.0,2.0,0.09523809523809523,4.0,30.0,5.0,21.0,1.0,2.0,0.09523809523809523,3.0,0.4,0.0,370634.0,6366883.0,0.0,111601.0,258.0,6366883.0,6255282.0,6255282.0,111601.0,258.0,312764.1,370634.0,0.3333333333333333,-0.54845,-0.54845,-0.6202,-0.6202
3.0,117.0,3.0,5.0,0.045871559633027525,4.0,139.0,7.0,109.0,1.0,12.0,0.11009174311926606,7.0,0.26666666666666666,0.0,68437.0,24946345.0,0.0,686222.0,33611.4,24946345.0,8149244.0,24946345.0,194889.0,131582.0,230984.67592592593,68437.0,1.3333333333333333,0.31496,0.31496,0.0,0.0
6.0,207.0,48.0,7.0,0.04895104895104895,6.0,289.0,41.0,143.0,1.0,22.0,0.15384615384615385,32.0,0.23076923076923078,1311.125,29798.0,4294527.0,608.5,0.0,25631.060606060608,4294527.0,189786.0,4294527.0,384271.0,27760.37254901961,30243.147887323943,29798.0,0.7894736842105263,-0.11645757575757576,-0.12308620689655173,-0.10893703703703707,-0.09543076923076926
2.0,55.0,0.0,0.0,0.0,4.0,65.0,2.0,54.0,1.0,6.0,0.1111111111111111,2.0,0.25,0.0,39151544.0,91240938.0,0.0,0.0,288.5,91240938.0,39164303.0,91240938.0,29513.0,435.0,1721527.1320754718,39151544.0,0.0,0.0,0.0,0.0,0.0
6.0,684.0,15.0,29.0,0.04873949579831933,10.0,1011.0,39.0,595.0,1.0,75.0,0.12605042016806722,100.0,0.24396135265700483,236571.5,30461.0,46356343.0,1502.0,30936.0,30981.62721893491,46356343.0,86131.0,46356343.0,1589142.0,89800.02631578948,78040.98148148147,30461.0,0.6052631578947368,-0.1336728813559322,-0.15576458333333332,0.02189999999999999,-0.02130000000000001
5.0,213.0,14.0,11.0,0.06077348066298342,7.0,486.0,44.0,181.0,1.0,54.0,0.2983425414364641,70.0,0.23905723905723905,14899.25,25322.0,758117.0,10030.333333333334,231447.0,10321.924528301886,758117.0,74685.0,758117.0,231447.0,16140.961538461539,4211.761111111111,25322.0,0.3333333333333333,-0.2259818181818182,-0.24799473684210527,-0.14923333333333336,-0.17012222222222223
3.0,19.0,1.0,1.0,0.058823529411764705,3.0,22.0,4.0,17.0,1.0,1.0,0.058823529411764705,2.0,0.5,0.0,25897.0,15246578.0,0.0,25711.0,0.0,15246578.0,475.0,15246578.0,25711.0,0.0,952911.125,25897.0,1.0,0.0,0.0,0.0,0.0
3.0,7.0,2.0,1.0,0.25,4.0,24.0,17.0,4.0,1.0,1.0,0.25,0.0,0.05,0.0,235994.0,286788.0,0.0,0.0,1353.0,286788.0,210757.0,210757.0,76031.0,1353.0,70252.33333333333,235994.0,3.0,0.40245000000000003,0.40245000000000003,0.0,0.0
3.0,22.0,1.0,1.0,0.05,4.0,26.0,2.0,20.0,1.0,3.0,0.15,1.0,0.2857142857142857,0.0,79228.0,1220847.0,0.0,25658.0,6183.0,1220847.0,53990.0,1220847.0,31532.0,6183.0,64255.10526315789,79228.0,2.0,0.6249,0.6249,0.0,0.0
6.0,42.0,1.0,4.0,0.12121212121212122,4.0,45.0,2.0,33.0,1.0,7.0,0.21212121212121213,5.0,0.5,4345.75,25577.0,221518.0,5510.0,56931.0,411.5,221518.0,143.0,221518.0,26169.0,123.0,6922.4375,25577.0,3.0,0.3578333333333334,-0.06495000000000001,0.0,0.0
4.0,106.0,20.0,6.0,0.08450704225352113,7.0,247.0,67.0,71.0,1.0,23.0,0.323943661971831,7.0,0.047337278106508875,2281.6666666666665,25778.0,271096.0,1626.5,124727.0,7839.354838709677,271096.0,3301.0,245792.0,96038.0,6693.809523809524,3511.3142857142857,25778.0,0.5,-0.27918947368421054,-0.25386111111111115,0.0,0.0
6.0,502.0,39.0,20.0,0.05291005291005291,11.0,1114.0,63.0,378.0,1.0,90.0,0.23809523809523808,197.0,0.27385892116182575,21314.625,27257.0,11301226.0,339.8,224629.0,27795.736842105263,11301226.0,210664.0,11301226.0,434826.0,84424.0,29976.726790450928,27257.0,1.457142857142857,0.07252857142857141,0.10178356164383558,0.22605999999999998,0.22605999999999998
4.0,98.0,6.0,6.0,0.08,6.0,123.0,10.0,75.0,1.0,7.0,0.09333333333333334,10.0,0.22448979591836735,1619.0,54430.0,2003820.0,1619.0,269217.0,9344.846153846154,2003820.0,29159.0,2003820.0,160652.0,5976.5,27078.64864864865,54430.0,0.7,-0.11131333333333333,-0.11131333333333333,-0.24055,-0.24055
6.0,461.0,77.0,25.0,0.07886435331230283,5.0,513.0,81.0,317.0,1.0,37.0,0.1167192429022082,42.0,0.22631578947368422,8411.5,29189.0,31877603.0,439.6666666666667,26260.0,33185.913043478264,31877603.0,23816.0,31877603.0,38434.0,3221.714285714286,100878.49050632911,29189.0,1.0769230769230769,0.06174811320754718,0.017645161290322574,0.17566666666666667,-0.2818
3.0,40.0,3.0,3.0,0.09090909090909091,6.0,71.0,16.0,33.0,1.0,5.0,0.15151515151515152,9.0,0.2564102564102564,0.0,29984.0,1815885.0,0.0,96053.0,3863.6666666666665,1815885.0,12414.0,1815885.0,96053.0,4188.545454545455,56746.40625,29984.0,3.0,0.37444999999999995,0.37444999999999995,0.4019,0.4019
5.0,246.0,28.0,12.0,0.06153846153846154,7.0,298.0,31.0,195.0,1.0,10.0,0.05128205128205128,23.0,0.23076923076923078,7855.75,10998266.0,86356242.0,480.3333333333333,20460564.0,464298.3333333333,86356242.0,10969083.0,86356242.0,20460564.0,473569.96,445135.26804123714,10998266.0,0.8888888888888888,-0.06105757575757574,-0.0839392857142857,-0.0378875,-0.04112272727272726
6.0,1847.0,131.0,133.0,0.12157221206581353,8.0,3475.0,87.0,1094.0,1.0,330.0,0.3016453382084095,170.0,0.07566371681415929,71582.30065359476,44477940.0,289805159.0,3108.222222222222,336714.0,21546.741588156125,289805159.0,272987245.0,289503440.0,554157.0,7050.307692307692,264870.4849039341,44477940.0,1.1617021276595745,0.01810155945419104,0.0016752499999999949,0.29379999999999995,0.27835
3.0,103.0,4.0,27.0,0.4426229508196721,3.0,67.0,1.0,61.0,1.0,5.0,0.08196721311475409,1.0,0.3333333333333333,0.0,25789.0,2058271.0,0.0,0.0,0.0,2058271.0,0.0,2058271.0,25789.0,0.0,34304.51666666667,25789.0,0.17142857142857143,-0.368176923076923,-0.368176923076923,0.0,0.0
4.0,265.0,9.0,14.0,0.06306306306306306,5.0,358.0,25.0,222.0,1.0,31.0,0.13963963963963963,19.0,0.15037593984962405,424352.5,26150.0,5613576.0,1075.0,36466.0,2848.9285714285716,5613576.0,1616630.0,5613576.0,39162.0,6004.0,25400.796380090498,26150.0,0.8421052631578947,-0.06222727272727273,-0.10356774193548386,0.0,0.0
4.0,50.0,4.0,3.0,0.07142857142857142,4.0,55.0,4.0,42.0,1.0,4.0,0.09523809523809523,1.0,0.15384615384615385,7832.0,67132.0,12533233.0,7832.0,55955.0,5876.5,12533233.0,340182.0,12533233.0,40612.0,5876.5,305688.60975609755,67132.0,0.6,-0.08249999999999998,-0.17123999999999998,-0.12743333333333332,-0.12743333333333332
6.0,2021.0,185.0,103.0,0.0927092709270927,7.0,1990.0,84.0,1111.0,1.0,155.0,0.1395139513951395,186.0,0.2236842105263158,8708.879888268157,25285.0,18554351.0,1144.9,29255.0,35533.89230769231,18554351.0,13.0,18554351.0,53692.0,1888.7777777777778,16715.631531531533,25285.0,1.6608695652173913,0.15356138933764135,0.21070820512820512,0.1413592592592593,0.1509291666666667
9.0,21879.0,187.0,1084.0,0.06187214611872146,13.0,35177.0,145.0,17520.0,1.0,3203.0,0.18281963470319634,3284.0,0.19862144023217848,28883.90728476821,27266.0,17287963.0,2.5,139698.0,38674.16717510677,17287963.0,3505588.0,16549672.0,383596.0,53487.58823529412,944.6699012500713,27266.0,1.1043872919818456,0.015602375044310527,0.0017808823529411758,0.0,0.0
6.0,1005.0,36.0,82.0,0.11468531468531469,8.0,2526.0,71.0,715.0,1.0,201.0,0.2811188811188811,388.0,0.21707589285714285,18308.0,25744.0,33172569.0,37270.153846153844,33110084.0,181333.98299319728,33172569.0,47991.0,10718882.0,170270.0,16024.938775510203,15012.439775910365,25744.0,0.453781512605042,-0.21300465116279066,-0.27489629629629625,-0.305025,-0.2774142857142857
6.0,2373.0,42.0,172.0,0.09095716552088842,8.0,2440.0,44.0,1891.0,1.0,191.0,0.10100475938656796,52.0,0.10685483870967742,14651.975308641975,47928.0,137263747.0,732.8333333333334,109506.0,4689.628318584071,137263747.0,369105.0,137263747.0,85867.0,4571.25,72626.32116402117,47928.0,1.3014705882352942,0.074239375,0.05972794117647059,-0.09835384615384614,-0.3116555555555556
6.0,1701.0,172.0,83.0,0.2832764505119454,9.0,2462.0,56.0,293.0,1.0,77.0,0.2627986348122867,539.0,0.25257249766136575,95260.18918918919,24579908.0,59069722.0,222.0,0.0,69236.7746031746,59069722.0,46493331.0,59069722.0,622365.0,65185.491228070176,202293.5684931507,24579908.0,1.930722891566265,0.18599101123595507,0.1872824945295405,0.23095,0.21296470588235294
5.0,157.0,7.0,12.0,0.09302325581395349,5.0,171.0,17.0,129.0,1.0,14.0,0.10852713178294573,5.0,0.15,511857.6666666667,31168.0,16847456.0,771.5,26507.0,1238.5,16847456.0,248459.0,16847456.0,30401.0,1588.6666666666667,131620.75,31168.0,0.6666666666666666,-0.18691052631578947,-0.1433941176470588,-0.4544333333333333,-0.53365
6.0,1323.0,7.0,32.0,0.026101141924959218,6.0,1574.0,26.0,1226.0,1.0,121.0,0.09869494290375204,50.0,0.15454545454545454,4115.411764705882,57313.0,76330383.0,243.11111111111111,27500.0,122393.71666666666,76330383.0,56237703.0,76304462.0,89633.0,16153.2,62289.35673469388,57313.0,2.125,0.19827959183673466,0.18566206896551724,0.3094,0.3094
4.0,193.0,2.0,7.0,0.038461538461538464,4.0,212.0,5.0,182.0,1.0,17.0,0.09340659340659341,1.0,0.06896551724137931,104576.5,56697.0,13381664.0,104576.5,25600.0,87.0,13381664.0,42301.0,13381664.0,25600.0,87.0,73931.8453038674,56697.0,0.5714285714285714,-0.07800000000000001,0.016514285714285704,-0.11447500000000002,0.17984999999999995
6.0,83.0,1.0,3.0,0.039473684210526314,5.0,96.0,5.0,76.0,1.0,6.0,0.07894736842105263,4.0,0.23809523809523808,1194.0,25332.0,117345206.0,1194.0,28558.0,2273.2,117345206.0,0.0,117345206.0,33092.0,2703.6666666666665,1564602.7466666666,25332.0,1.0,0.13180000000000003,0.13910000000000003,-0.4019,-0.4019
3.0,82.0,13.0,6.0,0.10344827586206896,6.0,157.0,25.0,58.0,1.0,16.0,0.27586206896551724,15.0,0.17777777777777778,0.0,25303.0,14008103.0,0.0,252656.0,21309.63157894737,14008103.0,44501.0,14008103.0,887004.0,22363.25,245756.19298245615,25303.0,0.5,-0.18980000000000002,-0.18980000000000002,0.9419,0.9419
6.0,1232.0,4.0,34.0,0.029159519725557463,7.0,1410.0,13.0,1166.0,1.0,92.0,0.07890222984562607,38.0,0.17105263157894737,2324.176470588235,45866.0,71678765.0,369.6666666666667,108962.0,29679.17948717949,71678765.0,3414600.0,71678765.0,90802.0,16861.0,61526.83690987124,45866.0,1.4736842105263157,0.12903695652173913,0.09541562499999999,0.0,0.0
6.0,554.0,102.0,26.0,0.10569105691056911,10.0,964.0,62.0,246.0,1.0,93.0,0.3780487804878049,175.0,0.2558139534883721,27908.296296296296,25374.0,8417963.0,28317.105263157893,6898926.0,181593.93227091632,8417963.0,121.0,8417963.0,6898926.0,678858.1860465116,34359.03265306122,25374.0,0.656,-0.15337281553398058,-0.18897058823529414,-0.0976513043478261,-0.11454843750000002
7.0,3068.0,183.0,210.0,0.13962765957446807,8.0,4755.0,87.0,1504.0,1.0,327.0,0.21742021276595744,412.0,0.12898188632104934,14286.569958847736,11314701.0,12694935.0,2361.3333333333335,264679.0,20040.29574468085,12694935.0,11805208.0,12597713.0,227680.0,15771.153846153846,8381.711909514304,11314701.0,1.3575129533678756,0.08154117009750812,0.09582449922958398,0.28823000000000004,0.28823000000000004
6.0,1041.0,74.0,69.0,0.0957004160887656,9.0,1546.0,77.0,721.0,1.0,136.0,0.18862690707350901,184.0,0.22839506172839505,31334.214285714286,25990.0,9758598.0,57281.52380952381,8290532.0,346974.4014084507,9758598.0,0.0,9758598.0,8290532.0,1040858.9178082192,13553.608333333334,25990.0,0.49612403100775193,-0.19700209424083767,-0.23210754716981136,-0.20343283582089555,-0.2791098039215686
4.0,196.0,37.0,21.0,0.16535433070866143,8.0,303.0,45.0,127.0,1.0,26.0,0.2047244094488189,36.0,0.21264367816091953,81043.0,44813.0,5820853.0,254959.0,63378.0,20311.80821917808,5820853.0,89531.0,5790209.0,534309.0,23913.911111111112,45954.03968253968,44813.0,0.5,-0.16478163265306126,-0.17659318181818184,-0.16163333333333335,-0.15400416666666666
6.0,1346.0,184.0,53.0,0.06535141800246609,6.0,1351.0,87.0,811.0,1.0,113.0,0.13933415536374846,49.0,0.09765625,19443.948571428573,28543.0,1753825.0,20065.940594059404,297676.0,14149.483870967742,1753825.0,5285.0,1653159.0,41773.0,5466.523809523809,2040.937037037037,28543.0,0.5817490494296578,-0.1940040380047506,-0.20720248226950358,-0.498675,-0.498675
6.0,773.0,20.0,65.0,0.12922465208747516,10.0,1948.0,62.0,503.0,1.0,126.0,0.2504970178926441,259.0,0.1832276250880902,51580.85294117647,36938.0,9797249.0,3779.3333333333335,0.0,100442.12020033388,9797249.0,43674.0,8334598.0,1236935.0,155281.61428571428,16602.784860557767,36938.0,0.8514851485148515,-0.03617329842931936,-0.005448905109489049,0.44173999999999997,0.402875
6.0,119.0,23.0,1.0,0.011363636363636364,10.0,196.0,45.0,88.0,6.0,7.0,0.07954545454545454,48.0,0.45794392523364486,9188.42857142857,25949.0,3287218.0,9188.42857142857,184947.0,18585.64367816092,3287218.0,157697.0,3287218.0,184947.0,18577.86046511628,37784.11494252874,25949.0,0.19047619047619047,-0.38702173913043486,-0.45402105263157894,-0.38702173913043486,-0.45402105263157894
3.0,306.0,7.0,10.0,0.03571428571428571,4.0,462.0,55.0,280.0,1.0,17.0,0.060714285714285714,25.0,0.1452513966480447,0.0,25715.0,10118022.0,0.0,2212596.0,10514.7,10118022.0,81219.0,10118022.0,2212596.0,30407.0,36265.31182795699,25715.0,2.3333333333333335,0.25383333333333336,0.25383333333333336,0.0,0.0
6.0,42.0,3.0,3.0,0.09090909090909091,5.0,55.0,13.0,33.0,1.0,2.0,0.06060606060606061,4.0,0.25,13607.0,25277.0,2383553.0,13607.0,0.0,48679.2,2383553.0,48.0,2383553.0,246316.0,48679.2,74486.03125,25277.0,0.2,-0.5055,-0.483,0.0,0.0
6.0,227.0,18.0,12.0,0.07272727272727272,5.0,387.0,71.0,165.0,1.0,27.0,0.16363636363636364,17.0,0.08108108108108109,2951.862068965517,25350.0,22604000.0,3034.5555555555557,151545.0,13885.486486486487,22604000.0,22452455.0,22452455.0,41049.0,2048.3333333333335,136905.21341463414,25350.0,0.6451612903225806,-0.07542200000000002,-0.11989600000000002,0.0,0.0
6.0,655.0,31.0,58.0,0.15064935064935064,8.0,1236.0,52.0,385.0,1.0,110.0,0.2857142857142857,212.0,0.25478468899521534,32684.378048780487,42537.0,34070195.0,26766.2,1028583.0,64299.031746031746,34070195.0,80199.0,34070195.0,549729.0,55384.625,88724.46614583333,42537.0,0.8695652173913043,-0.03583333333333333,0.04978407079646016,-0.016600000000000014,0.045184999999999996
6.0,936.0,44.0,55.0,0.0837138508371385,9.0,2484.0,62.0,657.0,1.0,174.0,0.2648401826484018,460.0,0.2616345062429058,46620.442307692305,33156.0,33526676.0,193207.33333333334,692060.0,64699.67253521127,33526676.0,31270238.0,33333767.0,250072.0,21871.567567567567,50813.66920731707,33156.0,3.525,0.35255388888888894,0.3658960264900663,0.0,0.0
6.0,454.0,105.0,24.0,0.13259668508287292,8.0,642.0,53.0,181.0,1.0,38.0,0.20994475138121546,108.0,0.23956043956043957,17704.324324324323,351280.0,14333715.0,17374.666666666668,886726.0,35293.83050847457,14333715.0,2646842.0,14333715.0,828889.0,27412.924242424244,79631.75,351280.0,2.508771929824561,0.2799628140703518,0.28834941860465113,0.5187695652173913,0.5590550000000001
4.0,141.0,4.0,10.0,0.08333333333333333,8.0,432.0,32.0,120.0,2.0,33.0,0.275,17.0,0.06315789473684211,2287.6666666666665,29150.0,770443.0,5956.0,41483.0,13127.056603773584,770443.0,152901.0,770443.0,186055.0,20498.576923076922,6474.310924369748,29150.0,0.5555555555555556,-0.31345,-0.37424,-0.7602500000000001,-0.7602500000000001
4.0,200.0,2.0,12.0,0.06629834254143646,5.0,292.0,11.0,181.0,1.0,35.0,0.19337016574585636,28.0,0.2636363636363636,4926.0,25324.0,20890377.0,3726.0,0.0,20366.633333333335,20890377.0,424.0,20890377.0,47475.0,225.5,116057.65,25324.0,2.0,0.1187,0.04321818181818181,0.0,0.0
