0,1,2,3,4,5,6,7,8,9,10,11,12,13
5.0,440.0,5.0,39.0,0.10182767624020887,7.0,932.0,21.0,383.0,1.0,150.0,0.391644908616188,60.0,0.12055335968379446
2.0,9.0,0.0,0.0,0.0,3.0,12.0,2.0,8.0,1.0,2.0,0.25,0.0,0.2
6.0,3151.0,178.0,161.0,0.07663017610661589,11.0,5432.0,59.0,2101.0,1.0,376.0,0.1789623988576868,614.0,0.19278996865203762
6.0,961.0,76.0,54.0,0.07848837209302326,9.0,1432.0,52.0,688.0,1.0,105.0,0.15261627906976744,224.0,0.30612244897959184
6.0,128.0,7.0,9.0,0.09278350515463918,9.0,427.0,38.0,97.0,1.0,21.0,0.21649484536082475,86.0,0.2727272727272727
6.0,734.0,9.0,55.0,0.08842443729903537,7.0,996.0,28.0,622.0,1.0,95.0,0.1527331189710611,114.0,0.30913978494623656
6.0,2629.0,167.0,119.0,0.08705193855157278,9.0,3821.0,80.0,1367.0,1.0,240.0,0.1755669348939283,336.0,0.14664926022628372
6.0,1204.0,28.0,54.0,0.0509433962264151,7.0,1477.0,24.0,1060.0,1.0,145.0,0.13679245283018868,115.0,0.2907268170426065
3.0,36.0,1.0,3.0,0.09375,6.0,94.0,12.0,32.0,2.0,9.0,0.28125,14.0,0.24193548387096775
3.0,7.0,1.0,1.0,0.2,3.0,9.0,2.0,5.0,1.0,2.0,0.4,0.0,0.2
6.0,153.0,16.0,2.0,0.015503875968992248,4.0,181.0,34.0,129.0,1.0,8.0,0.06201550387596899,9.0,0.2
4.0,159.0,3.0,17.0,0.13178294573643412,5.0,179.0,4.0,129.0,1.0,22.0,0.17054263565891473,10.0,0.22448979591836735
2.0,32.0,0.0,0.0,0.0,3.0,35.0,1.0,31.0,1.0,3.0,0.0967741935483871,0.0,0.2
3.0,24.0,1.0,1.0,0.045454545454545456,4.0,41.0,15.0,22.0,1.0,2.0,0.09090909090909091,12.0,0.65
5.0,330.0,24.0,24.0,0.11822660098522167,9.0,727.0,60.0,203.0,1.0,45.0,0.22167487684729065,109.0,0.21235521235521235
6.0,198.0,5.0,12.0,0.07058823529411765,6.0,194.0,3.0,170.0,3.0,11.0,0.06470588235294118,2.0,0.12
6.0,486.0,7.0,17.0,0.03794642857142857,7.0,847.0,47.0,448.0,1.0,72.0,0.16071428571428573,67.0,0.18732782369146006
6.0,2373.0,42.0,172.0,0.09095716552088842,8.0,2440.0,44.0,1891.0,1.0,191.0,0.10100475938656796,52.0,0.10685483870967742
6.0,200.0,20.0,12.0,0.08955223880597014,6.0,279.0,48.0,134.0,1.0,19.0,0.1417910447761194,29.0,0.2097902097902098
6.0,1708.0,8.0,42.0,0.02567237163814181,7.0,2101.0,41.0,1636.0,1.0,142.0,0.08679706601466992,43.0,0.09865470852017937
6.0,1400.0,138.0,68.0,0.09054593874833555,9.0,1696.0,72.0,751.0,1.0,142.0,0.18908122503328895,196.0,0.22109988776655443
3.0,50.0,4.0,2.0,0.045454545454545456,5.0,69.0,12.0,44.0,1.0,2.0,0.045454545454545456,11.0,0.46153846153846156
6.0,147.0,4.0,9.0,0.07758620689655173,4.0,163.0,27.0,116.0,1.0,10.0,0.08620689655172414,21.0,0.4583333333333333
5.0,114.0,2.0,12.0,0.12903225806451613,4.0,142.0,7.0,93.0,1.0,15.0,0.16129032258064516,3.0,0.0851063829787234
4.0,88.0,6.0,5.0,0.06756756756756757,7.0,218.0,25.0,74.0,1.0,15.0,0.20270270270270271,38.0,0.2746478873239437
2.0,2.0,0.0,0.0,0.0,3.0,9.0,7.0,1.0,1.0,1.0,1.0,1.0,0.25
6.0,223.0,6.0,16.0,0.08743169398907104,6.0,261.0,11.0,183.0,1.0,29.0,0.15846994535519127,14.0,0.2054794520547945
3.0,82.0,13.0,6.0,0.10344827586206896,6.0,157.0,25.0,58.0,1.0,16.0,0.27586206896551724,15.0,0.17777777777777778
2.0,13.0,0.0,0.0,0.0,3.0,14.0,1.0,12.0,1.0,1.0,0.08333333333333333,0.0,0.3333333333333333
3.0,51.0,3.0,2.0,0.043478260869565216,5.0,63.0,5.0,46.0,1.0,3.0,0.06521739130434782,3.0,0.2222222222222222
6.0,207.0,48.0,7.0,0.04895104895104895,6.0,289.0,41.0,143.0,1.0,22.0,0.15384615384615385,32.0,0.23076923076923078
6.0,369.0,58.0,20.0,0.091324200913242,10.0,841.0,48.0,219.0,1.0,49.0,0.2237442922374429,155.0,0.25870646766169153
5.0,157.0,7.0,12.0,0.09302325581395349,5.0,171.0,17.0,129.0,1.0,14.0,0.10852713178294573,5.0,0.15
3.0,105.0,1.0,1.0,0.009708737864077669,4.0,120.0,4.0,103.0,1.0,9.0,0.08737864077669903,3.0,0.2222222222222222
3.0,58.0,1.0,3.0,0.05555555555555555,6.0,132.0,19.0,54.0,1.0,10.0,0.18518518518518517,21.0,0.2857142857142857
6.0,660.0,10.0,18.0,0.029654036243822075,6.0,752.0,21.0,607.0,1.0,38.0,0.06260296540362438,44.0,0.3237410071942446
6.0,202.0,65.0,8.0,0.08080808080808081,4.0,137.0,13.0,99.0,1.0,10.0,0.10101010101010101,3.0,0.10810810810810811
6.0,6777.0,9.0,101.0,0.015363553392150897,9.0,8912.0,71.0,6574.0,1.0,567.0,0.08624885914207484,328.0,0.1505032021957914
9.0,21879.0,187.0,1084.0,0.06187214611872146,13.0,35177.0,145.0,17520.0,1.0,3203.0,0.18281963470319634,3284.0,0.19862144023217848
6.0,6760.0,148.0,98.0,0.015548151673806123,9.0,8128.0,89.0,6303.0,1.0,270.0,0.042836744407425034,411.0,0.23691776883266244
6.0,1383.0,142.0,91.0,0.1001100110011001,6.0,1211.0,57.0,909.0,1.0,94.0,0.1034103410341034,53.0,0.1888111888111888
2.0,18.0,0.0,0.0,0.0,4.0,21.0,2.0,17.0,2.0,1.0,0.058823529411764705,1.0,0.4
3.0,56.0,6.0,2.0,0.0425531914893617,4.0,76.0,19.0,47.0,1.0,4.0,0.0851063829787234,0.0,0.037037037037037035
3.0,18.0,1.0,1.0,0.0625,4.0,20.0,1.0,16.0,1.0,2.0,0.125,1.0,0.4
3.0,4.0,1.0,1.0,0.5,3.0,17.0,8.0,2.0,1.0,2.0,1.0,0.0,0.0625
6.0,929.0,13.0,53.0,0.0640096618357488,7.0,1333.0,54.0,828.0,1.0,72.0,0.08695652173913043,160.0,0.33402489626556015
4.0,310.0,13.0,12.0,0.0425531914893617,6.0,437.0,21.0,282.0,1.0,41.0,0.1453900709219858,38.0,0.2565789473684211
5.0,1140.0,21.0,66.0,0.06741573033707865,9.0,1870.0,46.0,979.0,1.0,223.0,0.22778345250255363,216.0,0.246311010215664
5.0,272.0,15.0,18.0,0.08181818181818182,9.0,771.0,48.0,220.0,1.0,64.0,0.2909090909090909,121.0,0.22467771639042358
6.0,222.0,3.0,7.0,0.033816425120772944,5.0,246.0,8.0,207.0,1.0,17.0,0.0821256038647343,4.0,0.125
6.0,205.0,2.0,9.0,0.04918032786885246,5.0,242.0,10.0,183.0,1.0,19.0,0.10382513661202186,3.0,0.06896551724137931
3.0,39.0,1.0,3.0,0.08571428571428572,3.0,42.0,2.0,35.0,1.0,5.0,0.14285714285714285,1.0,0.25
6.0,29.0,2.0,4.0,0.2222222222222222,4.0,23.0,2.0,18.0,1.0,2.0,0.1111111111111111,0.0,0.16666666666666666
2.0,9.0,0.0,0.0,0.0,3.0,22.0,11.0,8.0,1.0,3.0,0.375,0.0,0.06666666666666667
6.0,2021.0,185.0,103.0,0.0927092709270927,7.0,1990.0,84.0,1111.0,1.0,155.0,0.1395139513951395,186.0,0.2236842105263158
5.0,213.0,14.0,11.0,0.06077348066298342,7.0,486.0,44.0,181.0,1.0,54.0,0.2983425414364641,70.0,0.23905723905723905
3.0,156.0,1.0,4.0,0.026490066225165563,5.0,182.0,4.0,151.0,1.0,17.0,0.11258278145695365,7.0,0.26666666666666666
5.0,355.0,8.0,25.0,0.08143322475570032,7.0,556.0,84.0,307.0,1.0,40.0,0.13029315960912052,34.0,0.14522821576763487
5.0,68.0,10.0,5.0,0.125,5.0,77.0,18.0,40.0,1.0,7.0,0.175,11.0,0.3157894736842105
6.0,325.0,51.0,11.0,0.06748466257668712,8.0,481.0,55.0,163.0,1.0,27.0,0.1656441717791411,88.0,0.279874213836478
6.0,431.0,8.0,24.0,0.0633245382585752,9.0,1057.0,62.0,379.0,1.0,78.0,0.20580474934036938,157.0,0.24648985959438377
5.0,9.0,1.0,2.0,0.5,4.0,13.0,6.0,4.0,1.0,1.0,0.25,1.0,0.2
6.0,66.0,2.0,5.0,0.09803921568627451,4.0,63.0,4.0,51.0,1.0,6.0,0.11764705882352941,1.0,0.18181818181818182
6.0,1599.0,72.0,75.0,0.071360608943863,10.0,3481.0,85.0,1051.0,1.0,257.0,0.2445290199809705,657.0,0.2794055201698514
4.0,57.0,2.0,5.0,0.10204081632653061,4.0,64.0,4.0,49.0,1.0,7.0,0.14285714285714285,0.0,0.0625
5.0,380.0,23.0,30.0,0.11152416356877323,7.0,632.0,50.0,269.0,1.0,58.0,0.21561338289962825,66.0,0.18820224719101122
3.0,46.0,1.0,3.0,0.07142857142857142,4.0,52.0,2.0,42.0,1.0,5.0,0.11904761904761904,2.0,0.3
6.0,1028.0,134.0,62.0,0.1054421768707483,10.0,1814.0,50.0,588.0,1.0,153.0,0.2602040816326531,293.0,0.24317617866004962
5.0,119.0,10.0,16.0,0.43243243243243246,7.0,204.0,19.0,37.0,1.0,14.0,0.3783783783783784,46.0,0.281437125748503
6.0,551.0,41.0,32.0,0.1103448275862069,9.0,925.0,61.0,290.0,1.0,55.0,0.1896551724137931,199.0,0.3194888178913738
3.0,662.0,1.0,6.0,0.00916030534351145,4.0,683.0,5.0,655.0,1.0,19.0,0.02900763358778626,5.0,0.20689655172413793
3.0,16.0,1.0,2.0,0.15384615384615385,3.0,18.0,4.0,13.0,1.0,1.0,0.07692307692307693,0.0,0.16666666666666666
3.0,72.0,1.0,1.0,0.014285714285714285,3.0,82.0,10.0,70.0,1.0,2.0,0.02857142857142857,0.0,0.08333333333333333
2.0,10.0,0.0,0.0,0.0,3.0,13.0,2.0,9.0,1.0,2.0,0.2222222222222222,0.0,0.2
2.0,55.0,0.0,0.0,0.0,4.0,65.0,2.0,54.0,1.0,6.0,0.1111111111111111,2.0,0.25
6.0,1318.0,36.0,63.0,0.058768656716417914,6.0,1819.0,37.0,1072.0,1.0,177.0,0.16511194029850745,111.0,0.1553398058252427
6.0,928.0,20.0,51.0,0.0747800586510264,7.0,1664.0,78.0,682.0,1.0,114.0,0.16715542521994134,50.0,0.05257731958762887
6.0,2201.0,21.0,166.0,0.10146699266503667,8.0,4499.0,86.0,1636.0,1.0,505.0,0.308679706601467,366.0,0.1328266377126312
6.0,2149.0,140.0,139.0,0.13654223968565815,7.0,2791.0,82.0,1018.0,1.0,167.0,0.16404715127701375,148.0,0.08451503119682359
3.0,763.0,7.0,6.0,0.00801068090787717,8.0,1167.0,83.0,749.0,1.0,59.0,0.0787716955941255,97.0,0.24257425742574257
6.0,3196.0,169.0,183.0,0.08173291648057168,9.0,4284.0,86.0,2239.0,1.0,289.0,0.12907548012505582,304.0,0.15697375193000515
3.0,38.0,5.0,3.0,0.1,5.0,109.0,26.0,30.0,1.0,7.0,0.23333333333333334,5.0,0.07894736842105263
6.0,1498.0,31.0,104.0,0.10097087378640776,7.0,2745.0,85.0,1030.0,1.0,221.0,0.2145631067961165,144.0,0.08564678086237448
4.0,333.0,3.0,8.0,0.024922118380062305,4.0,359.0,6.0,321.0,1.0,20.0,0.06230529595015576,7.0,0.21052631578947367
3.0,77.0,1.0,1.0,0.013333333333333334,4.0,138.0,21.0,75.0,1.0,20.0,0.26666666666666666,3.0,0.06451612903225806
3.0,83.0,3.0,4.0,0.05263157894736842,4.0,117.0,7.0,76.0,1.0,9.0,0.11842105263157894,8.0,0.21428571428571427
2.0,8.0,0.0,0.0,0.0,3.0,9.0,1.0,7.0,1.0,1.0,0.14285714285714285,0.0,0.3333333333333333
3.0,18.0,2.0,1.0,0.06666666666666667,3.0,18.0,1.0,15.0,1.0,2.0,0.13333333333333333,0.0,0.25
2.0,16.0,0.0,0.0,0.0,3.0,24.0,6.0,15.0,1.0,3.0,0.2,2.0,0.3
2.0,31.0,0.0,0.0,0.0,7.0,92.0,11.0,30.0,2.0,8.0,0.26666666666666666,4.0,0.07936507936507936
6.0,188.0,6.0,23.0,0.1678832116788321,4.0,187.0,12.0,137.0,1.0,17.0,0.12408759124087591,2.0,0.06
3.0,307.0,7.0,8.0,0.028070175438596492,7.0,471.0,28.0,285.0,1.0,25.0,0.08771929824561403,21.0,0.11764705882352941
6.0,1168.0,29.0,44.0,0.043824701195219126,6.0,1594.0,72.0,1004.0,1.0,93.0,0.09262948207171315,87.0,0.1494057724957555
6.0,151.0,14.0,13.0,0.14772727272727273,6.0,265.0,65.0,88.0,1.0,15.0,0.17045454545454544,33.0,0.19101123595505617
2.0,76.0,0.0,0.0,0.0,5.0,96.0,11.0,75.0,1.0,3.0,0.04,3.0,0.18181818181818182
2.0,39.0,0.0,0.0,0.0,3.0,40.0,1.0,38.0,1.0,1.0,0.02631578947368421,0.0,0.3333333333333333
3.0,23.0,1.0,1.0,0.047619047619047616,3.0,24.0,1.0,21.0,1.0,2.0,0.09523809523809523,0.0,0.25
3.0,126.0,2.0,1.0,0.008130081300813009,5.0,158.0,19.0,123.0,1.0,11.0,0.08943089430894309,7.0,0.2222222222222222
6.0,59.0,13.0,5.0,0.16666666666666666,9.0,87.0,16.0,30.0,3.0,4.0,0.13333333333333333,1.0,0.034482758620689655
7.0,9171.0,100.0,578.0,0.09265790317409427,8.0,14540.0,90.0,6238.0,1.0,1321.0,0.2117665918563642,942.0,0.11885555835644064
6.0,592.0,2.0,17.0,0.03019538188277087,7.0,935.0,14.0,563.0,1.0,142.0,0.2522202486678508,77.0,0.21195652173913043
6.0,52.0,1.0,2.0,0.046511627906976744,6.0,81.0,13.0,43.0,1.0,11.0,0.2558139534883721,3.0,0.10256410256410256
6.0,1183.0,14.0,57.0,0.0556640625,6.0,1365.0,33.0,1024.0,1.0,109.0,0.1064453125,34.0,0.1023391812865497
2.0,31.0,0.0,0.0,0.0,4.0,37.0,3.0,30.0,1.0,3.0,0.1,0.0,0.125
3.0,25.0,4.0,3.0,0.16666666666666666,4.0,36.0,4.0,18.0,1.0,5.0,0.2777777777777778,2.0,0.1875
2.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333
6.0,50.0,3.0,3.0,0.07894736842105263,3.0,43.0,1.0,38.0,1.0,4.0,0.10526315789473684,1.0,0.3333333333333333
6.0,309.0,107.0,5.0,0.028901734104046242,5.0,298.0,54.0,173.0,1.0,9.0,0.05202312138728324,15.0,0.13445378151260504
6.0,1000.0,12.0,31.0,0.034292035398230086,7.0,1386.0,41.0,904.0,3.0,105.0,0.1161504424778761,43.0,0.09147609147609148
10.0,2120.0,113.0,248.0,0.25593395252837975,9.0,1901.0,62.0,969.0,1.0,163.0,0.16821465428276575,160.0,0.18069584736251404
6.0,3498.0,201.0,196.0,0.12727272727272726,8.0,4439.0,85.0,1540.0,1.0,347.0,0.22532467532467532,318.0,0.1162112932604736
6.0,48.0,27.0,1.0,0.2,8.0,100.0,25.0,5.0,1.0,3.0,0.6,38.0,0.4148936170212766
6.0,1415.0,180.0,33.0,0.0765661252900232,9.0,2096.0,72.0,431.0,1.0,94.0,0.21809744779582366,460.0,0.2866915422885572
3.0,52.0,21.0,2.0,0.07407407407407407,4.0,48.0,9.0,27.0,1.0,4.0,0.14814814814814814,6.0,0.3181818181818182
2.0,17.0,0.0,0.0,0.0,8.0,38.0,12.0,16.0,1.0,3.0,0.1875,6.0,0.30434782608695654
2.0,46.0,0.0,0.0,0.0,4.0,55.0,3.0,45.0,1.0,5.0,0.1111111111111111,0.0,0.09090909090909091
6.0,23.0,3.0,2.0,0.13333333333333333,4.0,23.0,3.0,15.0,1.0,3.0,0.2,0.0,0.1111111111111111
6.0,119.0,4.0,9.0,0.09574468085106383,4.0,154.0,15.0,94.0,1.0,14.0,0.14893617021276595,8.0,0.15789473684210525
6.0,2333.0,173.0,155.0,0.1607883817427386,9.0,3601.0,86.0,964.0,1.0,264.0,0.27385892116182575,269.0,0.10293556995806329
3.0,20.0,5.0,2.0,0.16666666666666666,3.0,20.0,5.0,12.0,1.0,2.0,0.16666666666666666,1.0,0.2222222222222222
4.0,171.0,7.0,8.0,0.0547945205479452,6.0,255.0,27.0,146.0,1.0,22.0,0.1506849315068493,6.0,0.06363636363636363
2.0,39.0,0.0,0.0,0.0,3.0,40.0,1.0,38.0,1.0,1.0,0.02631578947368421,0.0,0.3333333333333333
2.0,56.0,0.0,0.0,0.0,3.0,60.0,2.0,55.0,1.0,3.0,0.05454545454545454,0.0,0.16666666666666666
2.0,9.0,0.0,0.0,0.0,3.0,10.0,1.0,8.0,1.0,1.0,0.125,1.0,0.6666666666666666
6.0,1628.0,15.0,60.0,0.04240282685512368,8.0,2344.0,58.0,1415.0,1.0,261.0,0.18445229681978798,102.0,0.11664779161947905
6.0,1063.0,3.0,20.0,0.01951219512195122,9.0,1378.0,23.0,1025.0,1.0,113.0,0.11024390243902439,51.0,0.14772727272727273
2.0,3.0,0.0,0.0,0.0,3.0,4.0,1.0,2.0,1.0,1.0,0.5,1.0,0.6666666666666666
6.0,1442.0,58.0,78.0,0.07647058823529412,10.0,2771.0,87.0,1020.0,1.0,174.0,0.17058823529411765,200.0,0.11538461538461539
5.0,179.0,4.0,12.0,0.07792207792207792,7.0,482.0,48.0,154.0,1.0,35.0,0.22727272727272727,46.0,0.14329268292682926
3.0,26.0,3.0,1.0,0.045454545454545456,4.0,49.0,20.0,22.0,1.0,3.0,0.13636363636363635,3.0,0.15384615384615385
2.0,26.0,0.0,0.0,0.0,3.0,29.0,1.0,25.0,1.0,3.0,0.12,1.0,0.4
5.0,487.0,2.0,7.0,0.014767932489451477,4.0,595.0,10.0,474.0,1.0,52.0,0.10970464135021098,15.0,0.13445378151260504
6.0,2633.0,191.0,110.0,0.08654602675059009,11.0,4001.0,84.0,1271.0,1.0,277.0,0.2179386309992132,307.0,0.11746758199847444
5.0,64.0,2.0,3.0,0.05454545454545454,4.0,67.0,6.0,55.0,1.0,3.0,0.05454545454545454,2.0,0.23076923076923078
6.0,3363.0,64.0,61.0,0.020969405293915434,10.0,3510.0,78.0,2909.0,1.0,127.0,0.04365761430044689,68.0,0.12212389380530973
6.0,1914.0,5.0,61.0,0.03425042111173498,7.0,2900.0,51.0,1781.0,1.0,238.0,0.13363279056709715,242.0,0.23033175355450236
6.0,693.0,20.0,12.0,0.018808777429467086,9.0,1095.0,69.0,638.0,1.0,54.0,0.08463949843260188,107.0,0.23580786026200873
2.0,5.0,0.0,0.0,0.0,3.0,6.0,1.0,4.0,1.0,1.0,0.25,0.0,0.3333333333333333
6.0,595.0,140.0,12.0,0.19672131147540983,6.0,748.0,79.0,61.0,1.0,27.0,0.4426229508196721,66.0,0.10044977511244378
6.0,238.0,2.0,8.0,0.036036036036036036,6.0,445.0,21.0,222.0,1.0,60.0,0.2702702702702703,14.0,0.07075471698113207
6.0,3454.0,73.0,211.0,0.08261550509005482,11.0,4986.0,81.0,2554.0,1.0,362.0,0.1417384494909945,370.0,0.15693739424703892
3.0,50.0,1.0,2.0,0.0425531914893617,6.0,107.0,29.0,47.0,1.0,3.0,0.06382978723404255,9.0,0.16393442622950818
4.0,21.0,3.0,1.0,0.0625,2.0,17.0,0.0,16.0,0.0,0.0,0.0,0.0,0.5
6.0,1532.0,103.0,62.0,0.06739130434782609,11.0,3189.0,83.0,920.0,1.0,205.0,0.22282608695652173,509.0,0.23097826086956522
6.0,160.0,90.0,4.0,0.4,6.0,163.0,74.0,10.0,1.0,5.0,0.5,19.0,0.14388489208633093
6.0,323.0,12.0,21.0,0.08267716535433071,5.0,721.0,73.0,254.0,1.0,48.0,0.1889763779527559,55.0,0.12043010752688173
2.0,4.0,0.0,0.0,0.0,3.0,5.0,1.0,3.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333
6.0,95.0,3.0,11.0,0.16923076923076924,7.0,180.0,27.0,65.0,2.0,15.0,0.23076923076923078,31.0,0.2782608695652174
3.0,224.0,5.0,1.0,0.0045871559633027525,5.0,264.0,25.0,218.0,1.0,6.0,0.027522935779816515,6.0,0.14893617021276595
6.0,26.0,4.0,4.0,0.5,3.0,14.0,4.0,8.0,1.0,2.0,0.25,0.0,0.14285714285714285
6.0,4441.0,177.0,181.0,0.07482430756510955,8.0,6111.0,89.0,2419.0,1.0,368.0,0.15212897891690783,469.0,0.1327683615819209
2.0,18.0,0.0,0.0,0.0,3.0,20.0,1.0,17.0,1.0,2.0,0.11764705882352941,1.0,0.5
6.0,104.0,13.0,10.0,0.2127659574468085,4.0,68.0,2.0,47.0,1.0,12.0,0.2553191489361702,2.0,0.13636363636363635
6.0,1801.0,198.0,131.0,0.12944664031620554,6.0,2401.0,88.0,1012.0,1.0,206.0,0.20355731225296442,236.0,0.17400881057268722
6.0,1175.0,199.0,39.0,0.059001512859304085,8.0,1470.0,76.0,661.0,1.0,99.0,0.14977307110438728,113.0,0.14430379746835442
5.0,1625.0,15.0,24.0,0.015727391874180863,9.0,2364.0,84.0,1526.0,1.0,79.0,0.051769331585845346,140.0,0.17758186397984888
6.0,334.0,14.0,19.0,0.07723577235772358,9.0,861.0,60.0,246.0,1.0,82.0,0.3333333333333333,47.0,0.07804878048780488
7.0,1458.0,26.0,74.0,0.060556464811783964,5.0,1438.0,26.0,1222.0,1.0,71.0,0.05810147299509002,25.0,0.125
4.0,6.0,1.0,1.0,0.3333333333333333,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.5
2.0,3.0,0.0,0.0,0.0,3.0,4.0,1.0,2.0,1.0,1.0,0.5,0.0,0.3333333333333333
2.0,23.0,0.0,0.0,0.0,3.0,26.0,2.0,22.0,1.0,2.0,0.09090909090909091,1.0,0.4
6.0,176.0,26.0,16.0,0.16,7.0,233.0,42.0,100.0,1.0,17.0,0.17,34.0,0.26119402985074625
6.0,351.0,26.0,29.0,0.12184873949579832,7.0,547.0,27.0,238.0,1.0,43.0,0.18067226890756302,48.0,0.1590909090909091
3.0,95.0,2.0,2.0,0.02197802197802198,13.0,181.0,8.0,91.0,5.0,5.0,0.054945054945054944,53.0,0.6067415730337079
3.0,40.0,1.0,1.0,0.02631578947368421,2.0,39.0,0.0,38.0,0.0,0.0,0.0,0.0,0.5
2.0,2.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25
3.0,25.0,2.0,2.0,0.09523809523809523,4.0,50.0,16.0,21.0,1.0,5.0,0.23809523809523808,2.0,0.10344827586206896
7.0,3068.0,84.0,181.0,0.07436318816762531,9.0,3815.0,63.0,2434.0,1.0,281.0,0.11544782251437963,192.0,0.1445692883895131
4.0,138.0,8.0,5.0,0.04065040650406504,3.0,133.0,4.0,123.0,1.0,3.0,0.024390243902439025,1.0,0.2222222222222222
6.0,10.0,2.0,2.0,1.0,4.0,10.0,5.0,2.0,1.0,1.0,0.5,0.0,0.125
6.0,1401.0,12.0,28.0,0.021341463414634148,7.0,1451.0,19.0,1312.0,1.0,31.0,0.023628048780487805,16.0,0.12318840579710146
2.0,14.0,0.0,0.0,0.0,3.0,15.0,1.0,13.0,1.0,1.0,0.07692307692307693,0.0,0.3333333333333333
2.0,14.0,0.0,0.0,0.0,3.0,15.0,1.0,13.0,1.0,1.0,0.07692307692307693,0.0,0.3333333333333333
6.0,464.0,61.0,18.0,0.05325443786982249,7.0,819.0,48.0,338.0,1.0,38.0,0.11242603550295859,80.0,0.17802197802197803
3.0,32.0,2.0,1.0,0.034482758620689655,3.0,36.0,3.0,29.0,1.0,4.0,0.13793103448275862,0.0,0.14285714285714285
9.0,4565.0,210.0,335.0,0.12115732368896925,8.0,6835.0,92.0,2765.0,1.0,540.0,0.19529837251356238,470.0,0.11696051651353365
4.0,17.0,1.0,1.0,0.07142857142857142,3.0,17.0,2.0,14.0,1.0,1.0,0.07142857142857142,0.0,0.25
6.0,201.0,57.0,11.0,0.2,7.0,374.0,85.0,55.0,1.0,30.0,0.5454545454545454,49.0,0.1597444089456869
3.0,22.0,1.0,1.0,0.05,3.0,24.0,3.0,20.0,1.0,1.0,0.05,1.0,0.4
6.0,603.0,21.0,16.0,0.030534351145038167,8.0,872.0,51.0,524.0,1.0,68.0,0.1297709923664122,65.0,0.19298245614035087
2.0,38.0,0.0,0.0,0.0,3.0,41.0,1.0,37.0,1.0,3.0,0.08108108108108109,2.0,0.6
2.0,105.0,0.0,0.0,0.0,3.0,106.0,1.0,104.0,1.0,1.0,0.009615384615384616,0.0,0.3333333333333333
6.0,16167.0,201.0,551.0,0.14081267569639663,12.0,18133.0,93.0,3913.0,1.0,834.0,0.21313570150779454,1908.0,0.14222917597973475
6.0,23.0,3.0,2.0,0.13333333333333333,4.0,23.0,3.0,15.0,1.0,3.0,0.2,0.0,0.1111111111111111
2.0,24.0,0.0,0.0,0.0,4.0,29.0,3.0,23.0,1.0,1.0,0.043478260869565216,0.0,0.14285714285714285
2.0,15.0,0.0,0.0,0.0,3.0,16.0,1.0,14.0,1.0,1.0,0.07142857142857142,1.0,0.6666666666666666
6.0,116.0,3.0,9.0,0.09473684210526316,6.0,242.0,13.0,95.0,1.0,27.0,0.28421052631578947,8.0,0.06428571428571428
3.0,268.0,4.0,1.0,0.0038022813688212928,5.0,299.0,11.0,263.0,1.0,5.0,0.019011406844106463,4.0,0.14705882352941177
3.0,34.0,2.0,2.0,0.06666666666666667,5.0,91.0,11.0,30.0,1.0,18.0,0.6,12.0,0.21666666666666667
9.0,1677.0,36.0,104.0,0.08074534161490683,7.0,2042.0,81.0,1288.0,1.0,215.0,0.1669254658385093,164.0,0.22207267833109018
6.0,1410.0,13.0,75.0,0.06152584085315833,7.0,2181.0,69.0,1219.0,1.0,161.0,0.1320754716981132,104.0,0.11375947995666305
6.0,227.0,18.0,11.0,0.06666666666666667,5.0,380.0,71.0,165.0,1.0,23.0,0.1393939393939394,16.0,0.07906976744186046
3.0,37.0,1.0,1.0,0.02857142857142857,4.0,45.0,2.0,35.0,2.0,6.0,0.17142857142857143,1.0,0.18181818181818182
6.0,1615.0,25.0,29.0,0.01881894873458793,7.0,1735.0,37.0,1541.0,3.0,48.0,0.031148604802076575,20.0,0.11413043478260869
6.0,277.0,23.0,9.0,0.03982300884955752,6.0,369.0,37.0,226.0,1.0,9.0,0.03982300884955752,9.0,0.07092198581560284
6.0,97.0,18.0,4.0,0.06060606060606061,8.0,241.0,29.0,66.0,1.0,12.0,0.18181818181818182,26.0,0.16071428571428573
6.0,866.0,15.0,43.0,0.06099290780141844,8.0,1477.0,89.0,705.0,1.0,114.0,0.16170212765957448,138.0,0.19041095890410958
2.0,2.0,0.0,0.0,0.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.25
4.0,154.0,8.0,7.0,0.050724637681159424,5.0,212.0,30.0,138.0,1.0,18.0,0.13043478260869565,11.0,0.16216216216216217
4.0,60.0,1.0,3.0,0.05454545454545454,4.0,74.0,6.0,55.0,2.0,7.0,0.12727272727272726,7.0,0.4
2.0,43.0,0.0,0.0,0.0,3.0,44.0,1.0,42.0,1.0,1.0,0.023809523809523808,0.0,0.3333333333333333
2.0,16.0,0.0,0.0,0.0,3.0,19.0,2.0,15.0,1.0,2.0,0.13333333333333333,0.0,0.2
2.0,7.0,0.0,0.0,0.0,4.0,12.0,2.0,6.0,1.0,2.0,0.3333333333333333,1.0,0.2857142857142857
