0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
3.0,19.0,1.0,15.0,1.0,3.0,0.2,0.0,0.5,0.0,12498863.0,11325056.0,12498863.0,36975.0,0.0,892775.9285714285,11362031.0
4.0,41.0,6.0,30.0,1.0,3.0,0.1,0.0,0.5,464.0,15626711.0,6513.0,14894328.0,732383.0,464.0,513597.5172413793,31738.0
5.0,26.0,3.0,13.0,1.0,6.0,0.46153846153846156,0.0,0.5,48092.75,42627007.0,42548703.0,42602215.0,134858.0,48592.0,3550184.5833333335,37674.0
10.0,1986.0,78.0,986.0,1.0,167.0,0.16937119675456389,0.0,0.5,28151.251815980628,1483778.0,482447.0,985437.0,108868.0,12615.824324324325,1000.443654822335,27644.0
3.0,13.0,2.0,9.0,1.0,2.0,0.2222222222222222,0.0,0.5,0.0,1054933.0,431573.0,737262.0,646123.0,0.0,92157.75,505641.0
5.0,45.0,18.0,21.0,3.0,2.0,0.09523809523809523,0.0,0.5,467499.25,2679797.0,72496.0,401977.0,2640450.0,467499.25,20098.85,28539.0
5.0,281.0,53.0,87.0,1.0,16.0,0.1839080459770115,0.0,0.5,28492.232558139534,202765297.0,201022145.0,202765297.0,586370.0,58788.857142857145,2357736.011627907,97290195.0
4.0,30.0,8.0,18.0,1.0,1.0,0.05555555555555555,0.0,0.5,10978651.666666666,112260633.0,76929027.0,76972023.0,35331606.0,10978651.666666666,4527766.05882353,76954526.0
4.0,66.0,2.0,57.0,1.0,6.0,0.10526315789473684,0.0,0.5,631.0,6597470.0,1233740.0,6597470.0,28316.0,631.0,117811.96428571429,113103.0
8.0,1643.0,76.0,932.0,1.0,98.0,0.10515021459227468,0.0,0.5,25952.884120171675,5366877.0,1931.0,5366877.0,115006.0,17461.058823529413,5764.636949516649,26715.0
5.0,610.0,76.0,326.0,1.0,41.0,0.12576687116564417,0.0,0.5,9332.357142857143,16173453.0,301.0,16173453.0,214002.0,20812.4,49764.47076923077,28947.0
2.0,59.0,0.0,58.0,0.0,0.0,0.0,0.0,0.5,0.0,952749.0,0.0,952749.0,0.0,0.0,16714.894736842107,0.0
3.0,42.0,1.0,39.0,1.0,2.0,0.05128205128205128,0.0,0.5,0.0,135629.0,33798.0,131758.0,31051.0,0.0,3467.315789473684,64849.0
3.0,24.0,2.0,18.0,1.0,3.0,0.16666666666666666,0.0,0.5,0.0,271505.0,8864.0,271505.0,28363.0,0.0,15970.882352941177,34471.0
3.0,128.0,10.0,110.0,1.0,3.0,0.02727272727272727,0.0,0.5,0.0,277418.0,900.0,127522.0,39180.0,0.0,1169.926605504587,26163.0
10.0,1554.0,66.0,950.0,1.0,132.0,0.13894736842105262,0.0,0.5,48495.260869565216,70514955.0,69973936.0,70447181.0,527044.0,55038.168539325845,74233.0674394099,450001.0
9.0,1866.0,92.0,1000.0,1.0,191.0,0.191,0.0,0.5,65168.2012012012,31796933.0,30401165.0,31362999.0,2376712.0,35177.40909090909,31394.393393393395,93304.0
4.0,43.0,26.0,14.0,1.0,2.0,0.14285714285714285,0.0,0.5,146.0,2732105.0,171967.0,174661.0,2560138.0,146.0,13435.461538461539,142784.0
2.0,79.0,0.0,78.0,0.0,0.0,0.0,0.0,0.5,0.0,69609572.0,0.0,69609572.0,0.0,0.0,904020.4155844155,0.0
6.0,405.0,77.0,132.0,1.0,37.0,0.2803030303030303,0.0,0.5,1044206.21875,52867597.0,23151956.0,46647901.0,22387789.0,479599.28571428574,356090.8473282443,227910.0
3.0,30.0,3.0,25.0,1.0,2.0,0.08,0.0,0.5,0.0,178848.0,0.0,178848.0,28155.0,0.0,7452.0,28492.0
3.0,38.0,2.0,33.0,1.0,3.0,0.09090909090909091,0.0,0.5,0.0,251566448.0,151462551.0,251566448.0,26166.0,0.0,7861451.5,97063150.0
3.0,13.0,1.0,10.0,1.0,2.0,0.2,0.0,0.5,0.0,92859.0,0.0,92859.0,26695.0,0.0,10317.666666666666,26695.0
8.0,2416.0,64.0,1198.0,1.0,334.0,0.27879799666110183,0.0,0.5,294587.0625,14156489.0,112164.0,13145575.0,1490487.0,183878.0,10982.101086048455,29438.0
3.0,11.0,2.0,7.0,1.0,2.0,0.2857142857142857,0.0,0.5,0.0,246709.0,0.0,246709.0,36823.0,0.0,41118.166666666664,25221.0
4.0,89.0,4.0,63.0,1.0,10.0,0.15873015873015872,0.0,0.5,14507.0,13062484.0,64928.0,13062484.0,57623.0,28312.0,210685.2258064516,63321.0
3.0,11.0,1.0,9.0,1.0,1.0,0.1111111111111111,0.0,0.5,0.0,96412.0,38435.0,96412.0,26744.0,0.0,12051.5,65179.0
4.0,40.0,9.0,26.0,1.0,2.0,0.07692307692307693,0.0,0.5,28088.333333333332,119218.0,14863.0,79471.0,29895.0,2562.5,3178.84,26163.0
3.0,57.0,1.0,54.0,1.0,2.0,0.037037037037037035,0.0,0.5,0.0,187119521.0,178324533.0,187119521.0,25209.0,0.0,3530557.0,178349762.0
3.0,24.0,4.0,17.0,1.0,2.0,0.11764705882352941,0.0,0.5,0.0,19346346.0,38579.0,19346346.0,27209.0,0.0,1209146.625,63938.0
7.0,1578.0,74.0,782.0,1.0,132.0,0.16879795396419436,0.0,0.5,179771.71014492755,26205684.0,9346322.0,24529129.0,16259145.0,753958.2142857143,31407.335467349552,25240.0
3.0,10.0,2.0,6.0,1.0,2.0,0.3333333333333333,0.0,0.5,0.0,60420.0,33977.0,33977.0,27163.0,0.0,6795.4,47065.0
3.0,15.0,2.0,11.0,1.0,2.0,0.18181818181818182,0.0,0.5,0.0,890554.0,50979.0,890554.0,25773.0,0.0,89055.4,50744.0
3.0,30.0,1.0,28.0,1.0,1.0,0.03571428571428571,0.0,0.5,0.0,712938.0,76345.0,712938.0,59694.0,0.0,26405.11111111111,136039.0
6.0,1463.0,94.0,942.0,1.0,85.0,0.09023354564755838,0.0,0.5,542653.65625,314982322.0,297287514.0,311555271.0,111969.0,21976.6,331089.55472901167,51698142.0
3.0,9.0,1.0,7.0,1.0,1.0,0.14285714285714285,0.0,0.5,0.0,76662.0,50819.0,50819.0,25843.0,0.0,8469.833333333334,76662.0
3.0,12.0,1.0,9.0,1.0,2.0,0.2222222222222222,0.0,0.5,0.0,7168270.0,6738466.0,7168270.0,25384.0,0.0,896033.75,6763850.0
4.0,86.0,3.0,76.0,1.0,5.0,0.06578947368421052,0.0,0.5,166.0,150076657.0,123435799.0,150076657.0,55569.0,166.0,2001022.0933333333,85841928.0
4.0,52.0,5.0,41.0,1.0,4.0,0.0975609756097561,0.0,0.5,13793.0,214630.0,47166.0,206981.0,51292.0,13793.0,5174.525,28911.0
3.0,51.0,1.0,49.0,1.0,1.0,0.02040816326530612,0.0,0.5,0.0,130248.0,71712.0,130248.0,30985.0,0.0,2713.5,102697.0
3.0,29.0,2.0,26.0,1.0,1.0,0.038461538461538464,0.0,0.5,0.0,900359.0,16964.0,900359.0,43006.0,0.0,36014.36,48641.0
3.0,10.0,1.0,8.0,1.0,1.0,0.125,0.0,0.5,0.0,80603.0,54875.0,60520.0,25728.0,0.0,8645.714285714286,80603.0
3.0,14.0,2.0,10.0,1.0,2.0,0.2,0.0,0.5,0.0,635070.0,0.0,635070.0,53674.0,0.0,70563.33333333333,25415.0
3.0,50.0,3.0,46.0,1.0,1.0,0.021739130434782608,0.0,0.5,0.0,24017239.0,10223.0,24017239.0,91800.0,0.0,533716.4222222222,36986.0
2.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.5,0.0,88459.0,0.0,88459.0,0.0,0.0,17691.8,0.0
3.0,11.0,1.0,9.0,1.0,1.0,0.1111111111111111,0.0,0.5,0.0,58948.0,33085.0,33085.0,25863.0,0.0,4135.625,58948.0
10.0,1755.0,75.0,1004.0,1.0,157.0,0.15637450199203187,0.0,0.5,32745.1592039801,708646.0,73510.0,93891.0,269534.0,28912.755555555555,93.61016949152543,25431.0
8.0,1986.0,48.0,992.0,1.0,279.0,0.28125,0.0,0.5,151560.14804469273,9139844.0,6329945.0,8989568.0,469178.0,47335.9,9071.208879919273,100304.0
8.0,649.0,44.0,401.0,1.0,44.0,0.10972568578553615,0.0,0.5,807122.2705882353,27073128.0,495084.0,27073128.0,15937908.0,70866.63265306123,67682.82,58044.0
3.0,16.0,1.0,14.0,1.0,1.0,0.07142857142857142,0.0,0.5,0.0,22881114.0,30484.0,22881114.0,25232.0,0.0,1760085.6923076923,55716.0
3.0,23.0,2.0,18.0,1.0,3.0,0.16666666666666666,0.0,0.5,0.0,86677.0,51351.0,51351.0,25260.0,0.0,3020.6470588235293,28009.0
2.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.5,0.0,252853.0,0.0,252853.0,0.0,0.0,50570.6,0.0
3.0,9.0,1.0,7.0,1.0,1.0,0.14285714285714285,0.0,0.5,0.0,36327.0,0.0,30920.0,36327.0,0.0,5153.333333333333,36327.0
3.0,15.0,1.0,13.0,1.0,1.0,0.07692307692307693,0.0,0.5,0.0,3519218.0,8458.0,3519218.0,26357.0,0.0,293268.1666666667,34815.0
3.0,31.0,2.0,28.0,1.0,1.0,0.03571428571428571,0.0,0.5,0.0,130260.0,60934.0,130260.0,36081.0,0.0,4824.444444444444,86205.0
3.0,10.0,1.0,8.0,1.0,1.0,0.125,0.0,0.5,0.0,3933934.0,3768124.0,3933934.0,25340.0,0.0,561990.5714285715,3793464.0
5.0,389.0,85.0,219.0,1.0,15.0,0.0684931506849315,0.0,0.5,480984.85714285716,110188986.0,90754385.0,110188986.0,17442878.0,673243.8,505454.06422018347,25210.0
4.0,119.0,90.0,20.0,1.0,3.0,0.15,0.0,0.5,1950365.3333333333,10079553.0,0.0,361678.0,10079553.0,1950365.3333333333,19035.684210526317,34158.0
2.0,24.0,0.0,23.0,0.0,0.0,0.0,0.0,0.5,0.0,81989486.0,0.0,81989486.0,0.0,0.0,3726794.8181818184,0.0
3.0,53.0,1.0,50.0,1.0,2.0,0.04,0.0,0.5,0.0,217058609.0,173568335.0,217058609.0,27704.0,0.0,4429767.530612245,173599728.0
3.0,18.0,1.0,16.0,1.0,1.0,0.0625,0.0,0.5,0.0,494686.0,30097.0,494686.0,26514.0,0.0,32979.066666666666,56611.0
3.0,24.0,4.0,16.0,1.0,4.0,0.25,0.0,0.5,0.0,3371987.0,0.0,3371987.0,136118.0,0.0,224799.13333333333,25359.0
3.0,7.0,1.0,5.0,1.0,1.0,0.2,0.0,0.5,0.0,50510.0,0.0,32297.0,50510.0,0.0,8074.25,50510.0
5.0,1322.0,76.0,928.0,1.0,97.0,0.10452586206896551,0.0,0.5,281688.1041666667,293573567.0,79199164.0,293426577.0,116905.0,8182.0,316533.52427184465,23728380.0
9.0,1867.0,92.0,1000.0,1.0,192.0,0.192,0.0,0.5,65168.2012012012,32231312.0,30835544.0,31797378.0,2376712.0,35177.40909090909,31829.207207207208,63012.0
3.0,6.0,1.0,4.0,1.0,1.0,0.25,0.0,0.5,0.0,73023.0,27941.0,73023.0,27444.0,0.0,24341.0,55385.0
7.0,1443.0,45.0,1011.0,1.0,105.0,0.10385756676557864,0.0,0.5,433916.93333333335,71877119.0,67594497.0,71877119.0,512112.0,17820.571428571428,71165.46435643564,33301.0
3.0,16.0,1.0,14.0,1.0,1.0,0.07142857142857142,0.0,0.5,0.0,114890.0,89285.0,91693.0,25605.0,0.0,7053.307692307692,114890.0
3.0,7.0,1.0,5.0,1.0,1.0,0.2,0.0,0.5,0.0,42657.0,0.0,42657.0,25621.0,0.0,10664.25,25621.0
3.0,44.0,2.0,41.0,1.0,1.0,0.024390243902439025,0.0,0.5,0.0,16494757.0,7025432.0,16494757.0,25668.0,0.0,412368.925,7050819.0
3.0,11.0,2.0,7.0,1.0,2.0,0.2857142857142857,0.0,0.5,0.0,38944.0,0.0,38944.0,25432.0,0.0,6490.666666666667,25417.0
4.0,72.0,4.0,53.0,1.0,7.0,0.1320754716981132,0.0,0.5,6266.75,35976447.0,0.0,35976447.0,45074.0,6266.75,691854.75,26071.0
3.0,17.0,1.0,15.0,1.0,1.0,0.06666666666666667,0.0,0.5,0.0,3942878.0,2444.0,3942878.0,25293.0,0.0,281634.14285714284,27737.0
4.0,143.0,14.0,93.0,1.0,20.0,0.21505376344086022,0.0,0.5,189.5,6906309.0,24342.0,6906309.0,357700.0,379.0,75068.57608695653,29990.0
8.0,226.0,34.0,113.0,1.0,13.0,0.11504424778761062,0.0,0.5,33400.666666666664,26798137.0,7679494.0,26798137.0,718014.0,36369.30612244898,239269.08035714287,174523.0
8.0,1777.0,61.0,1189.0,1.0,121.0,0.10176619007569386,0.0,0.5,34419.17741935484,188978242.0,2551.0,188969746.0,711129.0,89599.55172413793,159065.44276094277,25923.0
3.0,20.0,1.0,16.0,1.0,3.0,0.1875,0.0,0.5,0.0,1760107.0,38970.0,1757595.0,36808.0,0.0,117173.0,75778.0
2.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.5,0.0,5376164.0,0.0,5376164.0,0.0,0.0,672020.5,0.0
3.0,38.0,3.0,34.0,1.0,1.0,0.029411764705882353,0.0,0.5,0.0,52822322.0,0.0,52822322.0,25298.0,0.0,1600676.4242424243,25258.0
3.0,26.0,2.0,22.0,1.0,2.0,0.09090909090909091,0.0,0.5,0.0,201326129.0,169832082.0,201326129.0,25450.0,0.0,9586958.523809524,169857300.0
3.0,46.0,11.0,32.0,1.0,2.0,0.0625,0.0,0.5,0.0,15696380.0,1797.0,15696380.0,2393972.0,0.0,506334.8387096774,27047.0
2.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.5,0.0,341931.0,0.0,341931.0,0.0,0.0,68386.2,0.0
3.0,26.0,1.0,24.0,1.0,1.0,0.041666666666666664,0.0,0.5,0.0,295879873.0,152970652.0,295879873.0,28612.0,0.0,12864342.304347826,152999264.0
3.0,43.0,8.0,33.0,1.0,2.0,0.06060606060606061,0.0,0.5,0.0,31733605.0,0.0,31733605.0,121735.0,0.0,991675.15625,25264.0
3.0,23.0,1.0,20.0,1.0,2.0,0.1,0.0,0.5,0.0,18553912.0,7177346.0,18553912.0,39232.0,0.0,976521.6842105263,7216578.0
3.0,15.0,1.0,13.0,1.0,1.0,0.07692307692307693,0.0,0.5,0.0,191519.0,0.0,191519.0,27990.0,0.0,15959.916666666666,27990.0
4.0,31.0,1.0,27.0,1.0,2.0,0.07407407407407407,0.0,0.5,931.0,132565888.0,71041.0,132565888.0,28790.0,931.0,5098688.0,98900.0
4.0,150.0,6.0,132.0,1.0,7.0,0.05303030303030303,0.0,0.5,2792.0,7539096.0,36818.0,7539096.0,28461.0,3155.0,57550.35114503817,28455.0
3.0,95.0,2.0,92.0,1.0,1.0,0.010869565217391304,0.0,0.5,0.0,82652442.0,3674843.0,82652442.0,25281.0,0.0,908268.5934065934,3700076.0
3.0,17.0,1.0,14.0,1.0,2.0,0.14285714285714285,0.0,0.5,0.0,11523119.0,2505.0,11523119.0,25410.0,0.0,886393.7692307692,27915.0
3.0,43.0,1.0,41.0,1.0,1.0,0.024390243902439025,0.0,0.5,0.0,1542567.0,1517338.0,1517338.0,25229.0,0.0,37933.45,1542567.0
4.0,228.0,9.0,207.0,1.0,7.0,0.033816425120772944,0.0,0.5,246.0,20821573.0,18484912.0,20821573.0,1489843.0,28.0,101075.59708737864,3537988.0
3.0,7.0,1.0,5.0,1.0,1.0,0.2,0.0,0.5,0.0,31656271.0,27413.0,31656271.0,25249.0,0.0,7914067.75,52662.0
3.0,8.0,1.0,6.0,1.0,1.0,0.16666666666666666,0.0,0.5,0.0,2624207.0,2597779.0,2597779.0,26428.0,0.0,519555.8,2624207.0
3.0,8.0,1.0,6.0,1.0,1.0,0.16666666666666666,0.0,0.5,0.0,95114.0,30295.0,95114.0,25493.0,0.0,19022.8,55788.0
4.0,39.0,3.0,32.0,1.0,3.0,0.09375,0.0,0.5,287.0,743207.0,279183.0,743207.0,26018.0,287.0,23974.41935483871,170105.0
3.0,18.0,6.0,7.0,1.0,2.0,0.2857142857142857,0.0,0.5,0.0,3215051.0,0.0,3215051.0,33767.0,0.0,535841.8333333334,25216.0
2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,922.0,90.0,335.0,1.0,44.0,0.13134328358208955,0.0,0.5,18651.23943661972,11116345.0,5756022.0,9517319.0,100563.0,23966.0,28494.967065868263,25204.0
3.0,9.0,1.0,6.0,1.0,2.0,0.3333333333333333,0.0,0.5,0.0,7806316.0,0.0,7806316.0,31104.0,0.0,1561263.2,31104.0
3.0,16.0,2.0,12.0,1.0,2.0,0.16666666666666666,0.0,0.5,0.0,334025.0,20570.0,334025.0,70187.0,0.0,30365.909090909092,52951.0
3.0,8.0,2.0,3.0,1.0,2.0,0.6666666666666666,0.0,0.5,0.0,283161.0,155111.0,256256.0,28604.0,0.0,128128.0,183664.0
3.0,9.0,1.0,7.0,1.0,1.0,0.14285714285714285,0.0,0.5,0.0,54933.0,29554.0,29554.0,25379.0,0.0,4925.666666666667,54933.0
3.0,120.0,29.0,87.0,1.0,4.0,0.04597701149425287,0.0,0.5,0.0,6525546.0,87594.0,452186.0,6270275.0,0.0,5257.976744186047,29618.0
3.0,14.0,1.0,12.0,1.0,1.0,0.08333333333333333,0.0,0.5,0.0,1276916.0,1240990.0,1240990.0,35926.0,0.0,112817.27272727272,1276916.0
4.0,7.0,1.0,4.0,1.0,1.0,0.25,0.0,0.5,348329.0,746990.0,0.0,746990.0,400399.0,348329.0,248996.66666666666,52070.0
3.0,13.0,1.0,11.0,1.0,1.0,0.09090909090909091,0.0,0.5,0.0,21135927.0,21067129.0,21135927.0,25938.0,0.0,2113592.7,21093067.0
3.0,47.0,1.0,45.0,1.0,1.0,0.022222222222222223,0.0,0.5,0.0,285340.0,185007.0,285340.0,25347.0,0.0,6485.0,210354.0
3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,25458.0,0.0,0.0,25458.0,0.0,0.0,25458.0
3.0,9.0,1.0,7.0,1.0,1.0,0.14285714285714285,0.0,0.5,0.0,161574.0,133891.0,133891.0,27683.0,0.0,22315.166666666668,161574.0
3.0,6.0,1.0,4.0,1.0,1.0,0.25,0.0,0.5,0.0,67338.0,0.0,67338.0,25600.0,0.0,22446.0,25600.0
4.0,97.0,30.0,56.0,1.0,3.0,0.05357142857142857,0.0,0.5,13424.5,163448568.0,149967561.0,163448568.0,50270.0,13424.5,2971792.1454545455,149992797.0
9.0,569.0,52.0,311.0,1.0,30.0,0.09646302250803858,0.0,0.5,181576.8625,7143109.0,5416527.0,6057034.0,1299724.0,203947.27692307692,19538.81935483871,5144582.0
3.0,27.0,1.0,24.0,1.0,2.0,0.08333333333333333,0.0,0.5,0.0,134961.0,37256.0,102366.0,37982.0,0.0,4450.695652173913,75238.0
3.0,87.0,4.0,71.0,1.0,9.0,0.1267605633802817,0.0,0.5,0.0,115491178.0,99892730.0,115435135.0,25429.0,0.0,1649073.357142857,84074131.0
3.0,8.0,2.0,5.0,1.0,1.0,0.2,0.0,0.5,0.0,51072.0,3692.0,51072.0,25255.0,0.0,12768.0,28937.0
7.0,428.0,78.0,182.0,1.0,19.0,0.1043956043956044,0.0,0.5,32951.771929824565,20920993.0,15313190.0,18210293.0,77386.0,10979.714285714286,100609.35359116022,25358.0
2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.5,0.0,343734.0,0.0,343734.0,0.0,0.0,171867.0,0.0
6.0,1645.0,78.0,998.0,1.0,112.0,0.11222444889779559,0.0,0.5,24134.801652892562,594869.0,1925.0,5783.0,303694.0,21361.29411764706,5.800401203610832,25331.0
4.0,159.0,83.0,43.0,1.0,10.0,0.23255813953488372,0.0,0.5,3763.875,52276082.0,2313.0,52276082.0,599323.0,5492.6,1244668.619047619,26994.0
3.0,6.0,2.0,3.0,1.0,1.0,0.3333333333333333,0.0,0.5,0.0,2034066.0,0.0,2034066.0,28500.0,0.0,1017033.0,25732.0
7.0,146.0,43.0,42.0,1.0,4.0,0.09523809523809523,0.0,0.5,16013.0,12803727.0,2491563.0,12486108.0,113228.0,16021.552631578947,304539.2195121951,401110.0
3.0,9.0,1.0,7.0,1.0,1.0,0.14285714285714285,0.0,0.5,0.0,744781.0,69674.0,744781.0,25295.0,0.0,124130.16666666667,94969.0
3.0,16.0,4.0,11.0,1.0,1.0,0.09090909090909091,0.0,0.5,0.0,71696.0,31929.0,71696.0,29142.0,0.0,7169.6,57601.0
4.0,10.0,1.0,7.0,1.0,1.0,0.14285714285714285,0.0,0.5,4285.0,238152553.0,238121085.0,238121235.0,31468.0,4285.0,39686872.5,238148268.0
4.0,51.0,27.0,21.0,1.0,1.0,0.047619047619047616,0.0,0.5,282.0,193197.0,0.0,193197.0,36588.0,282.0,9659.85,25206.0
3.0,12.0,1.0,10.0,1.0,1.0,0.1,0.0,0.5,0.0,31574267.0,1073.0,31574267.0,34264.0,0.0,3508251.888888889,35337.0
4.0,42.0,3.0,33.0,1.0,3.0,0.09090909090909091,0.0,0.5,1356.0,560467.0,5995.0,560467.0,57567.0,1356.0,17514.59375,31427.0
5.0,250.0,7.0,221.0,1.0,9.0,0.04072398190045249,0.0,0.5,69103.66666666667,200914894.0,200791109.0,200791109.0,123785.0,25337.6,912686.8590909091,4195979.0
5.0,288.0,12.0,147.0,1.0,33.0,0.22448979591836735,0.0,0.5,26295.217391304348,15816456.0,15089812.0,15816456.0,70946.0,13858.125,108331.8904109589,29470.0
4.0,212.0,8.0,170.0,1.0,13.0,0.07647058823529412,0.0,0.5,107.0,162575435.0,153051901.0,162460840.0,25432.0,107.0,961306.7455621301,90527862.0
3.0,18.0,1.0,16.0,1.0,1.0,0.0625,0.0,0.5,0.0,54348070.0,15126.0,54348070.0,25340.0,0.0,3623204.6666666665,40466.0
3.0,8.0,1.0,6.0,1.0,1.0,0.16666666666666666,0.0,0.5,0.0,413591.0,27742.0,413591.0,25222.0,0.0,82718.2,52964.0
8.0,2215.0,84.0,998.0,1.0,136.0,0.13627254509018036,0.0,0.5,20681.213483146068,591350.0,69180.0,114205.0,99299.0,15087.387096774193,114.54864593781345,25462.0
3.0,109.0,10.0,84.0,1.0,8.0,0.09523809523809523,0.0,0.5,0.0,229729275.0,218459555.0,229729275.0,25450.0,0.0,2767822.5903614457,213310277.0
7.0,107.0,16.0,51.0,1.0,7.0,0.13725490196078433,0.0,0.5,10252.90909090909,62234172.0,55385545.0,62234172.0,186416.0,10252.90909090909,1244683.44,30243987.0
3.0,7.0,1.0,5.0,1.0,1.0,0.2,0.0,0.5,0.0,10215951.0,0.0,10215951.0,25428.0,0.0,2553987.75,25428.0
3.0,12.0,1.0,9.0,1.0,2.0,0.2222222222222222,0.0,0.5,0.0,31423023.0,18099.0,31423023.0,77355.0,0.0,3927877.875,95454.0
5.0,38.0,6.0,21.0,1.0,4.0,0.19047619047619047,0.0,0.5,326.0,121041.0,47108.0,121041.0,36098.0,326.0,6052.05,39370.0
3.0,54.0,1.0,51.0,1.0,2.0,0.0392156862745098,0.0,0.5,0.0,406319.0,85848.0,379326.0,26993.0,0.0,7586.52,111207.0
7.0,1441.0,67.0,1002.0,1.0,160.0,0.1596806387225549,0.0,0.5,72567.01904761905,186065654.0,163192023.0,186065654.0,5738254.0,151491.54166666666,185879.77422577422,1598639.0
6.0,1820.0,76.0,1013.0,1.0,186.0,0.18361303060217177,0.0,0.5,61231.47727272727,30291260.0,1525370.0,30291260.0,249139.0,14742.111111111111,29932.075098814228,630000.0
4.0,449.0,4.0,406.0,1.0,25.0,0.06157635467980296,0.0,0.5,2823.5,278299797.0,185936932.0,278299797.0,74852.0,226.0,687159.9925925926,34342996.0
3.0,23.0,8.0,14.0,1.0,1.0,0.07142857142857142,0.0,0.5,0.0,134165.0,6405.0,78255.0,127760.0,0.0,6019.615384615385,31772.0
5.0,96.0,3.0,88.0,3.0,3.0,0.03409090909090909,0.0,0.5,30311.5,1740068.0,267742.0,1740068.0,90424.0,30311.5,20000.7816091954,267311.0
3.0,95.0,8.0,73.0,1.0,6.0,0.0821917808219178,0.0,0.5,0.0,9885042.0,94584.0,9885042.0,111718.0,0.0,137292.25,41294.0
3.0,9.0,1.0,7.0,1.0,1.0,0.14285714285714285,0.0,0.5,0.0,167102.0,6699.0,167102.0,36872.0,0.0,27850.333333333332,43571.0
3.0,27.0,9.0,13.0,1.0,2.0,0.15384615384615385,0.0,0.5,0.0,27853792.0,0.0,27853792.0,41791.0,0.0,2321149.3333333335,25338.0
3.0,51.0,1.0,45.0,1.0,5.0,0.1111111111111111,0.0,0.5,0.0,14373218.0,90402.0,14009860.0,28802.0,0.0,318405.9090909091,119204.0
3.0,171.0,20.0,148.0,1.0,2.0,0.013513513513513514,0.0,0.5,0.0,43520049.0,41226344.0,43520049.0,95745.0,0.0,296054.7551020408,41251615.0
3.0,13.0,1.0,11.0,1.0,1.0,0.09090909090909091,0.0,0.5,0.0,164034.0,138260.0,138260.0,25774.0,0.0,13826.0,164034.0
4.0,17.0,7.0,6.0,1.0,2.0,0.3333333333333333,0.0,0.5,188493.0,978959.0,2173.0,978959.0,275203.0,188493.0,195791.8,27244.0
3.0,161.0,2.0,151.0,1.0,8.0,0.052980132450331126,0.0,0.5,0.0,246550090.0,233112314.0,246550090.0,25347.0,0.0,1643667.2666666666,25347.0
5.0,317.0,11.0,240.0,1.0,20.0,0.08333333333333333,0.0,0.5,148804.70588235295,294425696.0,133710633.0,294425696.0,52748.0,6005.6,1231906.677824268,100073514.0
2.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,0.5,0.0,784765.0,0.0,784765.0,0.0,0.0,71342.27272727272,0.0
3.0,5.0,1.0,3.0,1.0,1.0,0.3333333333333333,0.0,0.5,0.0,82348.0,44862.0,44862.0,37486.0,0.0,22431.0,82348.0
6.0,1730.0,67.0,749.0,1.0,166.0,0.22162883845126835,0.0,0.5,73905.42105263157,20153079.0,10613634.0,20038340.0,137161.0,31257.5,26789.224598930483,78317.0
3.0,21.0,1.0,18.0,1.0,2.0,0.1111111111111111,0.0,0.5,0.0,18733630.0,13472704.0,18733630.0,25559.0,0.0,1101978.2352941176,13498263.0
3.0,18.0,1.0,15.0,1.0,2.0,0.13333333333333333,0.0,0.5,0.0,7132715.0,1207778.0,7028446.0,104269.0,0.0,502031.85714285716,1232995.0
3.0,20.0,1.0,18.0,1.0,1.0,0.05555555555555555,0.0,0.5,0.0,921777.0,52326.0,921777.0,25943.0,0.0,54222.17647058824,78269.0
3.0,12.0,4.0,6.0,1.0,2.0,0.3333333333333333,0.0,0.5,0.0,231202.0,200511.0,200511.0,25286.0,0.0,40102.2,171119.0
3.0,8.0,1.0,6.0,1.0,1.0,0.16666666666666666,0.0,0.5,0.0,94816.0,1220.0,94816.0,72757.0,0.0,18963.2,73977.0
4.0,405.0,5.0,361.0,1.0,19.0,0.05263157894736842,0.0,0.5,710.75,299484490.0,230258651.0,299484490.0,26690.0,1108.5,831901.3611111111,85920601.0
3.0,54.0,17.0,23.0,1.0,3.0,0.13043478260869565,0.0,0.5,0.0,787577.0,457984.0,457984.0,44889.0,0.0,20817.454545454544,35300.0
3.0,8.0,3.0,4.0,1.0,1.0,0.25,0.0,0.5,0.0,9601845.0,0.0,5334.0,9601845.0,0.0,1778.0,25344.0
4.0,244.0,12.0,212.0,1.0,12.0,0.05660377358490566,0.0,0.5,842.5,195865140.0,244504.0,195865140.0,26387.0,842.5,928270.8056872038,32341.0
6.0,187.0,18.0,100.0,1.0,16.0,0.16,0.0,0.5,37479.82608695652,290956863.0,223899417.0,290956863.0,550043.0,111082.33333333333,2938958.212121212,150923269.0
3.0,6.0,2.0,3.0,1.0,1.0,0.3333333333333333,0.0,0.5,0.0,121822.0,40014.0,40014.0,81808.0,0.0,20007.0,65568.0
