0,1,2,3,4,5,6,7,8,9,10,11,12,13
4.0,24.0,2.0,1.0,0.05,3.0,23.0,1.0,20.0,1.0,2.0,0.1,0.0,0.5
4.0,20.0,2.0,4.0,0.3076923076923077,3.0,15.0,1.0,13.0,1.0,1.0,0.07692307692307693,0.0,0.5
2.0,28.0,0.0,0.0,0.0,4.0,31.0,1.0,27.0,1.0,2.0,0.07407407407407407,0.0,0.5
3.0,135.0,2.0,1.0,0.007575757575757576,4.0,150.0,6.0,132.0,1.0,7.0,0.05303030303030303,0.0,0.5
3.0,94.0,1.0,1.0,0.010869565217391304,3.0,95.0,2.0,92.0,1.0,1.0,0.010869565217391304,0.0,0.5
3.0,16.0,1.0,1.0,0.07142857142857142,3.0,17.0,1.0,14.0,1.0,2.0,0.14285714285714285,0.0,0.5
2.0,42.0,0.0,0.0,0.0,3.0,43.0,1.0,41.0,1.0,1.0,0.024390243902439025,0.0,0.5
6.0,222.0,3.0,5.0,0.024154589371980676,4.0,228.0,9.0,207.0,1.0,7.0,0.033816425120772944,0.0,0.5
2.0,6.0,0.0,0.0,0.0,3.0,7.0,1.0,5.0,1.0,1.0,0.2,0.0,0.5
2.0,7.0,0.0,0.0,0.0,3.0,8.0,1.0,6.0,1.0,1.0,0.16666666666666666,0.0,0.5
2.0,7.0,0.0,0.0,0.0,3.0,8.0,1.0,6.0,1.0,1.0,0.16666666666666666,0.0,0.5
4.0,44.0,4.0,7.0,0.21875,4.0,39.0,3.0,32.0,1.0,3.0,0.09375,0.0,0.5
3.0,9.0,1.0,1.0,0.14285714285714285,3.0,18.0,6.0,7.0,1.0,2.0,0.2857142857142857,0.0,0.5
3.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5
6.0,870.0,197.0,31.0,0.09253731343283582,6.0,922.0,90.0,335.0,1.0,44.0,0.13134328358208955,0.0,0.5
2.0,7.0,0.0,0.0,0.0,3.0,9.0,1.0,6.0,1.0,2.0,0.3333333333333333,0.0,0.5
2.0,13.0,0.0,0.0,0.0,3.0,16.0,2.0,12.0,1.0,2.0,0.16666666666666666,0.0,0.5
2.0,4.0,0.0,0.0,0.0,3.0,8.0,2.0,3.0,1.0,2.0,0.6666666666666666,0.0,0.5
2.0,8.0,0.0,0.0,0.0,3.0,9.0,1.0,7.0,1.0,1.0,0.14285714285714285,0.0,0.5
3.0,92.0,4.0,1.0,0.011494252873563218,3.0,120.0,29.0,87.0,1.0,4.0,0.04597701149425287,0.0,0.5
2.0,13.0,0.0,0.0,0.0,3.0,14.0,1.0,12.0,1.0,1.0,0.08333333333333333,0.0,0.5
3.0,6.0,1.0,1.0,0.25,4.0,7.0,1.0,4.0,1.0,1.0,0.25,0.0,0.5
2.0,12.0,0.0,0.0,0.0,3.0,13.0,1.0,11.0,1.0,1.0,0.09090909090909091,0.0,0.5
2.0,46.0,0.0,0.0,0.0,3.0,47.0,1.0,45.0,1.0,1.0,0.022222222222222223,0.0,0.5
2.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5
2.0,8.0,0.0,0.0,0.0,3.0,9.0,1.0,7.0,1.0,1.0,0.14285714285714285,0.0,0.5
3.0,6.0,1.0,1.0,0.25,3.0,6.0,1.0,4.0,1.0,1.0,0.25,0.0,0.5
3.0,61.0,1.0,4.0,0.07142857142857142,4.0,97.0,30.0,56.0,1.0,3.0,0.05357142857142857,0.0,0.5
7.0,563.0,35.0,46.0,0.14790996784565916,9.0,569.0,52.0,311.0,1.0,30.0,0.09646302250803858,0.0,0.5
2.0,25.0,0.0,0.0,0.0,3.0,27.0,1.0,24.0,1.0,2.0,0.08333333333333333,0.0,0.5
3.0,75.0,1.0,3.0,0.04225352112676056,3.0,87.0,4.0,71.0,1.0,9.0,0.1267605633802817,0.0,0.5
2.0,6.0,0.0,0.0,0.0,3.0,8.0,2.0,5.0,1.0,1.0,0.2,0.0,0.5
6.0,385.0,66.0,17.0,0.09340659340659341,7.0,428.0,78.0,182.0,1.0,19.0,0.1043956043956044,0.0,0.5
3.0,5.0,1.0,1.0,0.3333333333333333,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.5
6.0,1374.0,74.0,65.0,0.06513026052104208,6.0,1645.0,78.0,998.0,1.0,112.0,0.11222444889779559,0.0,0.5
6.0,168.0,93.0,6.0,0.13953488372093023,4.0,159.0,83.0,43.0,1.0,10.0,0.23255813953488372,0.0,0.5
2.0,4.0,0.0,0.0,0.0,3.0,6.0,2.0,3.0,1.0,1.0,0.3333333333333333,0.0,0.5
6.0,61.0,7.0,5.0,0.11904761904761904,7.0,146.0,43.0,42.0,1.0,4.0,0.09523809523809523,0.0,0.5
2.0,8.0,0.0,0.0,0.0,3.0,9.0,1.0,7.0,1.0,1.0,0.14285714285714285,0.0,0.5
3.0,14.0,1.0,2.0,0.18181818181818182,3.0,16.0,4.0,11.0,1.0,1.0,0.09090909090909091,0.0,0.5
2.0,8.0,0.0,0.0,0.0,4.0,10.0,1.0,7.0,1.0,1.0,0.14285714285714285,0.0,0.5
3.0,26.0,4.0,1.0,0.047619047619047616,4.0,51.0,27.0,21.0,1.0,1.0,0.047619047619047616,0.0,0.5
2.0,11.0,0.0,0.0,0.0,3.0,12.0,1.0,10.0,1.0,1.0,0.1,0.0,0.5
3.0,35.0,1.0,1.0,0.030303030303030304,4.0,42.0,3.0,33.0,1.0,3.0,0.09090909090909091,0.0,0.5
4.0,227.0,1.0,4.0,0.01809954751131222,5.0,250.0,7.0,221.0,1.0,9.0,0.04072398190045249,0.0,0.5
6.0,223.0,20.0,21.0,0.14285714285714285,5.0,288.0,12.0,147.0,1.0,33.0,0.22448979591836735,0.0,0.5
6.0,208.0,14.0,9.0,0.052941176470588235,4.0,212.0,8.0,170.0,1.0,13.0,0.07647058823529412,0.0,0.5
3.0,18.0,1.0,1.0,0.0625,3.0,18.0,1.0,16.0,1.0,1.0,0.0625,0.0,0.5
2.0,7.0,0.0,0.0,0.0,3.0,8.0,1.0,6.0,1.0,1.0,0.16666666666666666,0.0,0.5
6.0,1293.0,17.0,89.0,0.08917835671342686,8.0,2215.0,84.0,998.0,1.0,136.0,0.13627254509018036,0.0,0.5
6.0,126.0,3.0,13.0,0.15476190476190477,3.0,109.0,10.0,84.0,1.0,8.0,0.09523809523809523,0.0,0.5
4.0,65.0,9.0,4.0,0.0784313725490196,7.0,107.0,16.0,51.0,1.0,7.0,0.13725490196078433,0.0,0.5
3.0,7.0,1.0,1.0,0.2,3.0,7.0,1.0,5.0,1.0,1.0,0.2,0.0,0.5
4.0,12.0,1.0,1.0,0.1111111111111111,3.0,12.0,1.0,9.0,1.0,2.0,0.2222222222222222,0.0,0.5
3.0,26.0,4.0,1.0,0.047619047619047616,5.0,38.0,6.0,21.0,1.0,4.0,0.19047619047619047,0.0,0.5
3.0,55.0,2.0,2.0,0.0392156862745098,3.0,54.0,1.0,51.0,1.0,2.0,0.0392156862745098,0.0,0.5
6.0,1242.0,11.0,105.0,0.10479041916167664,7.0,1441.0,67.0,1002.0,1.0,160.0,0.1596806387225549,0.0,0.5
6.0,1388.0,61.0,69.0,0.06811451135241856,6.0,1820.0,76.0,1013.0,1.0,186.0,0.18361303060217177,0.0,0.5
6.0,485.0,5.0,22.0,0.054187192118226604,4.0,449.0,4.0,406.0,1.0,25.0,0.06157635467980296,0.0,0.5
3.0,19.0,4.0,1.0,0.07142857142857142,3.0,23.0,8.0,14.0,1.0,1.0,0.07142857142857142,0.0,0.5
2.0,89.0,0.0,0.0,0.0,5.0,96.0,3.0,88.0,3.0,3.0,0.03409090909090909,0.0,0.5
5.0,103.0,12.0,3.0,0.0410958904109589,3.0,95.0,8.0,73.0,1.0,6.0,0.0821917808219178,0.0,0.5
2.0,8.0,0.0,0.0,0.0,3.0,9.0,1.0,7.0,1.0,1.0,0.14285714285714285,0.0,0.5
4.0,20.0,3.0,2.0,0.15384615384615385,3.0,27.0,9.0,13.0,1.0,2.0,0.15384615384615385,0.0,0.5
6.0,53.0,2.0,2.0,0.044444444444444446,3.0,51.0,1.0,45.0,1.0,5.0,0.1111111111111111,0.0,0.5
3.0,156.0,7.0,1.0,0.006756756756756757,3.0,171.0,20.0,148.0,1.0,2.0,0.013513513513513514,0.0,0.5
2.0,12.0,0.0,0.0,0.0,3.0,13.0,1.0,11.0,1.0,1.0,0.09090909090909091,0.0,0.5
2.0,7.0,0.0,0.0,0.0,4.0,17.0,7.0,6.0,1.0,2.0,0.3333333333333333,0.0,0.5
3.0,157.0,2.0,4.0,0.026490066225165563,3.0,161.0,2.0,151.0,1.0,8.0,0.052980132450331126,0.0,0.5
6.0,292.0,2.0,23.0,0.09583333333333334,5.0,317.0,11.0,240.0,1.0,20.0,0.08333333333333333,0.0,0.5
3.0,14.0,1.0,1.0,0.08333333333333333,2.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,0.5
2.0,4.0,0.0,0.0,0.0,3.0,5.0,1.0,3.0,1.0,1.0,0.3333333333333333,0.0,0.5
6.0,1112.0,21.0,109.0,0.14552736982643524,6.0,1730.0,67.0,749.0,1.0,166.0,0.22162883845126835,0.0,0.5
3.0,20.0,1.0,1.0,0.05555555555555555,3.0,21.0,1.0,18.0,1.0,2.0,0.1111111111111111,0.0,0.5
2.0,16.0,0.0,0.0,0.0,3.0,18.0,1.0,15.0,1.0,2.0,0.13333333333333333,0.0,0.5
3.0,20.0,1.0,1.0,0.05555555555555555,3.0,20.0,1.0,18.0,1.0,1.0,0.05555555555555555,0.0,0.5
3.0,8.0,1.0,1.0,0.16666666666666666,3.0,12.0,4.0,6.0,1.0,2.0,0.3333333333333333,0.0,0.5
2.0,7.0,0.0,0.0,0.0,3.0,8.0,1.0,6.0,1.0,1.0,0.16666666666666666,0.0,0.5
6.0,404.0,8.0,15.0,0.04155124653739612,4.0,405.0,5.0,361.0,1.0,19.0,0.05263157894736842,0.0,0.5
6.0,44.0,8.0,3.0,0.13043478260869565,3.0,54.0,17.0,23.0,1.0,3.0,0.13043478260869565,0.0,0.5
2.0,5.0,0.0,0.0,0.0,3.0,8.0,3.0,4.0,1.0,1.0,0.25,0.0,0.5
3.0,214.0,1.0,1.0,0.0047169811320754715,4.0,244.0,12.0,212.0,1.0,12.0,0.05660377358490566,0.0,0.5
5.0,113.0,2.0,8.0,0.08,6.0,187.0,18.0,100.0,1.0,16.0,0.16,0.0,0.5
2.0,4.0,0.0,0.0,0.0,3.0,6.0,2.0,3.0,1.0,1.0,0.3333333333333333,0.0,0.5
2.0,33.0,0.0,0.0,0.0,3.0,34.0,1.0,32.0,1.0,1.0,0.03125,0.0,0.5
3.0,23.0,1.0,2.0,0.1,3.0,23.0,1.0,20.0,1.0,2.0,0.1,0.0,0.5
2.0,11.0,0.0,0.0,0.0,3.0,12.0,1.0,10.0,1.0,1.0,0.1,0.0,0.5
9.0,1137.0,134.0,55.0,0.08208955223880597,9.0,1672.0,207.0,670.0,1.0,92.0,0.1373134328358209,0.0,0.5
3.0,34.0,1.0,1.0,0.03125,3.0,39.0,3.0,32.0,1.0,3.0,0.09375,0.0,0.5
4.0,54.0,4.0,6.0,0.15789473684210525,3.0,40.0,1.0,38.0,1.0,1.0,0.02631578947368421,0.0,0.5
3.0,17.0,1.0,1.0,0.06666666666666667,3.0,18.0,2.0,15.0,1.0,1.0,0.06666666666666667,0.0,0.5
3.0,17.0,1.0,1.0,0.06666666666666667,2.0,16.0,0.0,15.0,0.0,0.0,0.0,0.0,0.5
2.0,5.0,0.0,0.0,0.0,3.0,6.0,1.0,4.0,1.0,1.0,0.25,0.0,0.5
3.0,30.0,5.0,1.0,0.041666666666666664,3.0,28.0,2.0,24.0,1.0,2.0,0.08333333333333333,0.0,0.5
6.0,318.0,15.0,12.0,0.049586776859504134,9.0,926.0,81.0,242.0,1.0,57.0,0.23553719008264462,0.0,0.5
3.0,13.0,2.0,2.0,0.2222222222222222,3.0,13.0,2.0,9.0,1.0,2.0,0.2222222222222222,0.0,0.5
2.0,8.0,0.0,0.0,0.0,3.0,10.0,2.0,7.0,1.0,1.0,0.14285714285714285,0.0,0.5
3.0,65.0,19.0,8.0,0.38095238095238093,3.0,35.0,6.0,21.0,1.0,6.0,0.2857142857142857,0.0,0.5
6.0,1583.0,133.0,159.0,0.22331460674157302,12.0,1993.0,76.0,712.0,1.0,127.0,0.17837078651685392,0.0,0.5
7.0,1234.0,8.0,99.0,0.0990990990990991,5.0,1528.0,72.0,999.0,1.0,176.0,0.17617617617617617,0.0,0.5
2.0,5.0,0.0,0.0,0.0,3.0,6.0,1.0,4.0,1.0,1.0,0.25,0.0,0.5
6.0,1832.0,41.0,223.0,0.21566731141199227,10.0,2323.0,56.0,1034.0,1.0,158.0,0.1528046421663443,0.0,0.5
2.0,3.0,0.0,0.0,0.0,4.0,8.0,3.0,2.0,2.0,1.0,0.5,0.0,0.5
6.0,851.0,21.0,57.0,0.08345534407027819,6.0,912.0,66.0,683.0,1.0,42.0,0.06149341142020498,0.0,0.5
3.0,16.0,1.0,1.0,0.07142857142857142,3.0,16.0,1.0,14.0,1.0,1.0,0.07142857142857142,0.0,0.5
4.0,190.0,1.0,2.0,0.010752688172043012,4.0,239.0,1.0,186.0,1.0,27.0,0.14516129032258066,0.0,0.5
6.0,83.0,10.0,2.0,0.031746031746031744,7.0,141.0,19.0,63.0,1.0,5.0,0.07936507936507936,0.0,0.5
2.0,13.0,0.0,0.0,0.0,3.0,14.0,1.0,12.0,1.0,1.0,0.08333333333333333,0.0,0.5
3.0,17.0,1.0,3.0,0.23076923076923078,3.0,16.0,1.0,13.0,1.0,2.0,0.15384615384615385,0.0,0.5
2.0,4.0,0.0,0.0,0.0,3.0,6.0,2.0,3.0,1.0,1.0,0.3333333333333333,0.0,0.5
2.0,35.0,0.0,0.0,0.0,3.0,38.0,2.0,34.0,1.0,2.0,0.058823529411764705,0.0,0.5
3.0,197.0,1.0,2.0,0.010309278350515464,3.0,202.0,2.0,194.0,1.0,5.0,0.02577319587628866,0.0,0.5
3.0,17.0,1.0,1.0,0.06666666666666667,3.0,23.0,5.0,15.0,1.0,3.0,0.2,0.0,0.5
6.0,526.0,13.0,16.0,0.03368421052631579,3.0,530.0,17.0,475.0,1.0,23.0,0.04842105263157895,0.0,0.5
3.0,15.0,1.0,1.0,0.07692307692307693,3.0,16.0,1.0,13.0,1.0,2.0,0.15384615384615385,0.0,0.5
2.0,4.0,0.0,0.0,0.0,3.0,5.0,1.0,3.0,1.0,1.0,0.3333333333333333,0.0,0.5
2.0,19.0,0.0,0.0,0.0,6.0,39.0,13.0,18.0,4.0,1.0,0.05555555555555555,0.0,0.5
2.0,13.0,0.0,0.0,0.0,3.0,14.0,1.0,12.0,1.0,1.0,0.08333333333333333,0.0,0.5
3.0,64.0,5.0,1.0,0.017241379310344827,4.0,67.0,5.0,58.0,1.0,3.0,0.05172413793103448,0.0,0.5
3.0,22.0,2.0,3.0,0.17647058823529413,4.0,25.0,4.0,17.0,2.0,2.0,0.11764705882352941,0.0,0.5
2.0,21.0,0.0,0.0,0.0,3.0,24.0,1.0,20.0,1.0,3.0,0.15,0.0,0.5
3.0,11.0,1.0,1.0,0.1111111111111111,4.0,14.0,2.0,9.0,1.0,2.0,0.2222222222222222,0.0,0.5
2.0,19.0,0.0,0.0,0.0,3.0,20.0,1.0,18.0,1.0,1.0,0.05555555555555555,0.0,0.5
5.0,192.0,6.0,11.0,0.06666666666666667,6.0,282.0,14.0,165.0,1.0,45.0,0.2727272727272727,0.0,0.5
4.0,32.0,7.0,3.0,0.21428571428571427,4.0,71.0,28.0,14.0,1.0,3.0,0.21428571428571427,0.0,0.5
3.0,35.0,5.0,1.0,0.034482758620689655,4.0,35.0,2.0,29.0,1.0,3.0,0.10344827586206896,0.0,0.5
3.0,42.0,1.0,1.0,0.025,2.0,41.0,0.0,40.0,0.0,0.0,0.0,0.0,0.5
2.0,5.0,0.0,0.0,0.0,3.0,6.0,1.0,4.0,1.0,1.0,0.25,0.0,0.5
3.0,10.0,1.0,1.0,0.125,3.0,11.0,2.0,8.0,1.0,1.0,0.125,0.0,0.5
6.0,152.0,3.0,5.0,0.03787878787878788,7.0,304.0,56.0,132.0,1.0,15.0,0.11363636363636363,0.0,0.5
3.0,120.0,2.0,4.0,0.035398230088495575,5.0,187.0,18.0,113.0,1.0,20.0,0.17699115044247787,0.0,0.5
3.0,223.0,1.0,1.0,0.004524886877828055,4.0,244.0,7.0,221.0,1.0,11.0,0.049773755656108594,0.0,0.5
3.0,16.0,1.0,1.0,0.07142857142857142,2.0,15.0,0.0,14.0,0.0,0.0,0.0,0.0,0.5
3.0,31.0,1.0,2.0,0.07142857142857142,3.0,36.0,6.0,28.0,1.0,2.0,0.07142857142857142,0.0,0.5
2.0,14.0,0.0,0.0,0.0,3.0,16.0,2.0,13.0,1.0,1.0,0.07692307692307693,0.0,0.5
2.0,4.0,0.0,0.0,0.0,3.0,6.0,2.0,3.0,1.0,1.0,0.3333333333333333,0.0,0.5
2.0,17.0,0.0,0.0,0.0,5.0,31.0,3.0,16.0,1.0,4.0,0.25,0.0,0.5
3.0,10.0,1.0,1.0,0.125,3.0,11.0,1.0,8.0,1.0,2.0,0.25,0.0,0.5
3.0,21.0,1.0,2.0,0.1111111111111111,4.0,23.0,2.0,18.0,1.0,2.0,0.1111111111111111,0.0,0.5
2.0,11.0,0.0,0.0,0.0,3.0,12.0,1.0,10.0,1.0,1.0,0.1,0.0,0.5
2.0,34.0,0.0,0.0,0.0,3.0,35.0,1.0,33.0,1.0,1.0,0.030303030303030304,0.0,0.5
2.0,12.0,0.0,0.0,0.0,3.0,13.0,1.0,11.0,1.0,1.0,0.09090909090909091,0.0,0.5
2.0,9.0,0.0,0.0,0.0,3.0,13.0,3.0,8.0,1.0,2.0,0.25,0.0,0.5
6.0,25.0,5.0,2.0,0.14285714285714285,2.0,15.0,0.0,14.0,0.0,0.0,0.0,0.0,0.5
2.0,13.0,0.0,0.0,0.0,3.0,15.0,2.0,12.0,1.0,1.0,0.08333333333333333,0.0,0.5
3.0,12.0,1.0,1.0,0.1,2.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.5
2.0,34.0,0.0,0.0,0.0,3.0,36.0,1.0,33.0,1.0,2.0,0.06060606060606061,0.0,0.5
3.0,31.0,1.0,1.0,0.034482758620689655,3.0,33.0,1.0,29.0,1.0,3.0,0.10344827586206896,0.0,0.5
3.0,17.0,5.0,1.0,0.09090909090909091,4.0,27.0,12.0,11.0,1.0,2.0,0.18181818181818182,0.0,0.5
6.0,70.0,25.0,2.0,0.06060606060606061,8.0,153.0,22.0,33.0,2.0,4.0,0.12121212121212122,0.0,0.5
2.0,6.0,0.0,0.0,0.0,3.0,8.0,1.0,5.0,1.0,2.0,0.4,0.0,0.5
3.0,3.0,1.0,1.0,1.0,4.0,10.0,7.0,1.0,1.0,1.0,1.0,0.0,0.5
3.0,8.0,3.0,1.0,0.25,3.0,7.0,1.0,4.0,1.0,2.0,0.5,0.0,0.5
3.0,15.0,2.0,1.0,0.08333333333333333,4.0,17.0,2.0,12.0,1.0,2.0,0.16666666666666666,0.0,0.5
6.0,1099.0,13.0,60.0,0.062370062370062374,7.0,1306.0,18.0,962.0,1.0,116.0,0.12058212058212059,0.0,0.5
3.0,21.0,5.0,1.0,0.06666666666666667,3.0,17.0,1.0,15.0,1.0,1.0,0.06666666666666667,0.0,0.5
5.0,170.0,20.0,7.0,0.051470588235294115,5.0,200.0,50.0,136.0,1.0,8.0,0.058823529411764705,0.0,0.5
2.0,13.0,0.0,0.0,0.0,3.0,14.0,1.0,12.0,1.0,1.0,0.08333333333333333,0.0,0.5
3.0,11.0,1.0,1.0,0.1111111111111111,3.0,12.0,2.0,9.0,1.0,1.0,0.1111111111111111,0.0,0.5
2.0,224.0,0.0,0.0,0.0,3.0,251.0,18.0,223.0,1.0,5.0,0.02242152466367713,0.0,0.5
3.0,8.0,1.0,1.0,0.16666666666666666,3.0,10.0,2.0,6.0,1.0,2.0,0.3333333333333333,0.0,0.5
3.0,5.0,1.0,1.0,0.3333333333333333,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.5
3.0,15.0,1.0,1.0,0.07692307692307693,3.0,15.0,1.0,13.0,1.0,1.0,0.07692307692307693,0.0,0.5
3.0,23.0,1.0,2.0,0.1,3.0,25.0,3.0,20.0,1.0,2.0,0.1,0.0,0.5
3.0,114.0,1.0,2.0,0.018018018018018018,3.0,115.0,1.0,111.0,1.0,3.0,0.02702702702702703,0.0,0.5
3.0,7.0,1.0,1.0,0.2,2.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5
6.0,330.0,13.0,33.0,0.13924050632911392,4.0,372.0,19.0,237.0,1.0,38.0,0.16033755274261605,0.0,0.5
2.0,36.0,0.0,0.0,0.0,3.0,38.0,1.0,35.0,1.0,2.0,0.05714285714285714,0.0,0.5
6.0,144.0,11.0,9.0,0.09090909090909091,5.0,140.0,10.0,99.0,1.0,9.0,0.09090909090909091,0.0,0.5
2.0,11.0,0.0,0.0,0.0,3.0,12.0,1.0,10.0,1.0,1.0,0.1,0.0,0.5
3.0,31.0,1.0,1.0,0.034482758620689655,6.0,59.0,16.0,29.0,1.0,5.0,0.1724137931034483,0.0,0.5
3.0,16.0,1.0,1.0,0.07142857142857142,3.0,16.0,1.0,14.0,1.0,1.0,0.07142857142857142,0.0,0.5
3.0,26.0,2.0,1.0,0.043478260869565216,4.0,26.0,1.0,23.0,1.0,1.0,0.043478260869565216,0.0,0.5
3.0,4.0,1.0,1.0,0.5,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5
3.0,26.0,1.0,1.0,0.041666666666666664,3.0,26.0,1.0,24.0,1.0,1.0,0.041666666666666664,0.0,0.5
6.0,231.0,4.0,17.0,0.08762886597938144,6.0,316.0,6.0,194.0,1.0,50.0,0.25773195876288657,0.0,0.5
6.0,1285.0,18.0,80.0,0.08072653884964683,7.0,1785.0,44.0,991.0,1.0,134.0,0.13521695257315844,0.0,0.5
2.0,40.0,0.0,0.0,0.0,3.0,41.0,1.0,39.0,1.0,1.0,0.02564102564102564,0.0,0.5
4.0,364.0,1.0,8.0,0.022727272727272728,7.0,432.0,8.0,352.0,1.0,32.0,0.09090909090909091,0.0,0.5
6.0,370.0,13.0,21.0,0.0670926517571885,7.0,459.0,23.0,313.0,1.0,27.0,0.08626198083067092,0.0,0.5
2.0,32.0,0.0,0.0,0.0,3.0,33.0,1.0,31.0,1.0,1.0,0.03225806451612903,0.0,0.5
6.0,1207.0,53.0,47.0,0.04805725971370143,8.0,1996.0,91.0,978.0,1.0,83.0,0.08486707566462168,0.0,0.5
3.0,16.0,1.0,1.0,0.07142857142857142,4.0,35.0,5.0,14.0,1.0,5.0,0.35714285714285715,0.0,0.5
3.0,6.0,2.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,0.5,0.0,0.5
3.0,13.0,1.0,1.0,0.09090909090909091,3.0,13.0,1.0,11.0,1.0,1.0,0.09090909090909091,0.0,0.5
4.0,17.0,1.0,1.0,0.07142857142857142,2.0,15.0,0.0,14.0,0.0,0.0,0.0,0.0,0.5
6.0,1121.0,19.0,34.0,0.033797216699801194,5.0,1176.0,29.0,1006.0,1.0,37.0,0.036779324055666,0.0,0.5
2.0,5.0,0.0,0.0,0.0,3.0,7.0,2.0,4.0,1.0,1.0,0.25,0.0,0.5
3.0,13.0,1.0,1.0,0.09090909090909091,3.0,14.0,1.0,11.0,1.0,2.0,0.18181818181818182,0.0,0.5
6.0,258.0,1.0,4.0,0.0163265306122449,4.0,320.0,50.0,245.0,1.0,9.0,0.036734693877551024,0.0,0.5
2.0,13.0,0.0,0.0,0.0,3.0,16.0,1.0,12.0,1.0,3.0,0.25,0.0,0.5
2.0,11.0,0.0,0.0,0.0,3.0,12.0,1.0,10.0,1.0,1.0,0.1,0.0,0.5
2.0,38.0,0.0,0.0,0.0,4.0,44.0,4.0,37.0,1.0,2.0,0.05405405405405406,0.0,0.5
4.0,288.0,3.0,14.0,0.05204460966542751,4.0,370.0,15.0,269.0,1.0,31.0,0.11524163568773234,0.0,0.5
3.0,22.0,5.0,1.0,0.0625,6.0,111.0,67.0,16.0,1.0,2.0,0.125,0.0,0.5
7.0,1970.0,49.0,228.0,0.1962134251290878,6.0,1739.0,76.0,1162.0,1.0,149.0,0.12822719449225473,0.0,0.5
3.0,10.0,1.0,1.0,0.125,2.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.5
6.0,1483.0,98.0,66.0,0.06619859578736209,8.0,3307.0,106.0,997.0,1.0,180.0,0.18054162487462388,0.0,0.5
6.0,254.0,4.0,26.0,0.13333333333333333,8.0,665.0,29.0,195.0,1.0,69.0,0.35384615384615387,0.0,0.5
3.0,64.0,1.0,1.0,0.016129032258064516,3.0,67.0,1.0,62.0,1.0,4.0,0.06451612903225806,0.0,0.5
2.0,23.0,0.0,0.0,0.0,3.0,26.0,2.0,22.0,1.0,2.0,0.09090909090909091,0.0,0.5
3.0,8.0,1.0,1.0,0.16666666666666666,3.0,20.0,13.0,6.0,1.0,1.0,0.16666666666666666,0.0,0.5
3.0,173.0,4.0,5.0,0.030864197530864196,3.0,173.0,3.0,162.0,1.0,8.0,0.04938271604938271,0.0,0.5
6.0,1107.0,40.0,106.0,0.17405582922824303,9.0,2591.0,90.0,609.0,1.0,158.0,0.2594417077175698,0.0,0.5
2.0,14.0,0.0,0.0,0.0,4.0,21.0,3.0,13.0,1.0,3.0,0.23076923076923078,0.0,0.5
3.0,43.0,1.0,1.0,0.024390243902439025,5.0,73.0,17.0,41.0,1.0,4.0,0.0975609756097561,0.0,0.5
2.0,7.0,0.0,0.0,0.0,3.0,9.0,2.0,6.0,1.0,1.0,0.16666666666666666,0.0,0.5
2.0,10.0,0.0,0.0,0.0,3.0,11.0,1.0,9.0,1.0,1.0,0.1111111111111111,0.0,0.5
3.0,9.0,1.0,1.0,0.14285714285714285,2.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.5
4.0,133.0,22.0,8.0,0.08695652173913043,4.0,142.0,14.0,92.0,1.0,20.0,0.21739130434782608,0.0,0.5
2.0,6.0,0.0,0.0,0.0,3.0,7.0,1.0,5.0,1.0,1.0,0.2,0.0,0.5
6.0,26.0,3.0,1.0,0.05555555555555555,3.0,21.0,1.0,18.0,1.0,2.0,0.1111111111111111,0.0,0.5
6.0,71.0,19.0,5.0,0.1724137931034483,5.0,52.0,7.0,29.0,2.0,5.0,0.1724137931034483,0.0,0.5
3.0,47.0,1.0,2.0,0.045454545454545456,2.0,45.0,0.0,44.0,0.0,0.0,0.0,0.0,0.5
6.0,228.0,6.0,7.0,0.03571428571428571,9.0,310.0,13.0,196.0,1.0,21.0,0.10714285714285714,0.0,0.5
6.0,1548.0,26.0,155.0,0.15515515515515516,8.0,1502.0,74.0,999.0,1.0,89.0,0.0890890890890891,0.0,0.5
3.0,149.0,1.0,8.0,0.05714285714285714,3.0,152.0,2.0,140.0,1.0,8.0,0.05714285714285714,0.0,0.5
2.0,39.0,0.0,0.0,0.0,4.0,43.0,3.0,38.0,1.0,1.0,0.02631578947368421,0.0,0.5
4.0,417.0,8.0,4.0,0.009900990099009901,6.0,529.0,43.0,404.0,1.0,26.0,0.06435643564356436,0.0,0.5
3.0,29.0,1.0,2.0,0.07692307692307693,3.0,30.0,1.0,26.0,1.0,3.0,0.11538461538461539,0.0,0.5
5.0,32.0,2.0,1.0,0.037037037037037035,3.0,29.0,1.0,27.0,1.0,1.0,0.037037037037037035,0.0,0.5
7.0,2707.0,49.0,218.0,0.10776075135936727,8.0,3192.0,53.0,2023.0,1.0,197.0,0.09738012852199704,0.0,0.5
